analysis	anchor_gene	candidate_gene	rank	distance	anchor_length_quintile	candidate_length_quintile	expansion_rule	selected_count	selected_prop
PRIMARY_K50	PDCD1	EME2	3	0.15053457560048855	2	2	PRIMARY_K50_50	179	0.0179
PRIMARY_K50	PDCD1	GUK1	4	0.18625564895970945	2	2	PRIMARY_K50_50	190	0.019
PRIMARY_K50	PDCD1	SEMA4C	5	0.1973214493259284	2	2	PRIMARY_K50_50	205	0.0205
PRIMARY_K50	PDCD1	ERFE	6	0.1990668391419553	2	2	PRIMARY_K50_50	206	0.0206
PRIMARY_K50	PDCD1	PYCR1	7	0.20886414459499356	2	2	PRIMARY_K50_50	235	0.0235
PRIMARY_K50	PDCD1	PTK6	8	0.2146317442949386	2	2	PRIMARY_K50_50	233	0.0233
PRIMARY_K50	PDCD1	KMT5C	9	0.2372274044633166	2	2	PRIMARY_K50_50	226	0.0226
PRIMARY_K50	PDCD1	CARMIL2	10	0.26411066693770185	2	2	PRIMARY_K50_50	202	0.0202
PRIMARY_K50	PDCD1	MAP2K7	11	0.2766108815064243	2	2	PRIMARY_K50_50	187	0.0187
PRIMARY_K50	PDCD1	ABHD17A	12	0.2774979320119546	2	2	PRIMARY_K50_50	194	0.0194
PRIMARY_K50	PDCD1	PKMYT1	13	0.28620088316365744	2	2	PRIMARY_K50_50	222	0.0222
PRIMARY_K50	PDCD1	AIRE	14	0.30119473201629243	2	2	PRIMARY_K50_50	194	0.0194
PRIMARY_K50	PDCD1	CARD9	15	0.3076412866178914	2	2	PRIMARY_K50_50	219	0.0219
PRIMARY_K50	PDCD1	MAPK8IP2	16	0.31899317996697846	2	2	PRIMARY_K50_50	179	0.0179
PRIMARY_K50	PDCD1	GATA5	17	0.32999084512302496	2	2	PRIMARY_K50_50	179	0.0179
PRIMARY_K50	PDCD1	TH	18	0.3516159370292827	2	2	PRIMARY_K50_50	204	0.0204
PRIMARY_K50	PDCD1	NPTX1	19	0.35283148394145375	2	2	PRIMARY_K50_50	188	0.0188
PRIMARY_K50	PDCD1	GSDMD	20	0.355788072319873	2	2	PRIMARY_K50_50	216	0.0216
PRIMARY_K50	PDCD1	EFEMP2	21	0.36036314160883554	2	2	PRIMARY_K50_50	170	0.017
PRIMARY_K50	PDCD1	KIFC2	22	0.3654184931698043	2	2	PRIMARY_K50_50	201	0.0201
PRIMARY_K50	PDCD1	FGF3	23	0.37647578736445364	2	2	PRIMARY_K50_50	193	0.0193
PRIMARY_K50	PDCD1	SLC25A22	24	0.3778889477115284	2	2	PRIMARY_K50_50	192	0.0192
PRIMARY_K50	PDCD1	TCIRG1	25	0.38137194327028645	2	2	PRIMARY_K50_50	192	0.0192
PRIMARY_K50	PDCD1	TPRN	26	0.3817207620011475	2	2	PRIMARY_K50_50	190	0.019
PRIMARY_K50	PDCD1	MUS81	27	0.38899483709727495	2	2	PRIMARY_K50_50	185	0.0185
PRIMARY_K50	PDCD1	CTSD	28	0.39042481367224924	2	2	PRIMARY_K50_50	213	0.0213
PRIMARY_K50	PDCD1	PEX10	29	0.3977670932863281	2	2	PRIMARY_K50_50	202	0.0202
PRIMARY_K50	PDCD1	STXBP2	30	0.3988268217886131	2	2	PRIMARY_K50_50	193	0.0193
PRIMARY_K50	PDCD1	SCNN1D	31	0.3992846929343261	2	2	PRIMARY_K50_50	207	0.0207
PRIMARY_K50	PDCD1	SSTR5	32	0.4087871149700266	2	2	PRIMARY_K50_50	213	0.0213
PRIMARY_K50	PDCD1	PLXNA3	33	0.41251893620946395	2	2	PRIMARY_K50_50	205	0.0205
PRIMARY_K50	PDCD1	UCKL1	34	0.4128725306578968	2	2	PRIMARY_K50_50	208	0.0208
PRIMARY_K50	PDCD1	FGFR4	35	0.41824831982087535	2	2	PRIMARY_K50_50	197	0.0197
PRIMARY_K50	PDCD1	PTGDS	36	0.4209209702711917	2	2	PRIMARY_K50_50	186	0.0186
PRIMARY_K50	PDCD1	RNF126	37	0.4291042146977198	2	2	PRIMARY_K50_50	191	0.0191
PRIMARY_K50	PDCD1	CBX8	38	0.42970914115849634	2	2	PRIMARY_K50_50	199	0.0199
PRIMARY_K50	PDCD1	CYP11B2	39	0.4500331740174255	2	2	PRIMARY_K50_50	194	0.0194
PRIMARY_K50	PDCD1	MIDN	40	0.4500978571477457	2	2	PRIMARY_K50_50	172	0.0172
PRIMARY_K50	PDCD1	ANAPC2	41	0.455540199432253	2	2	PRIMARY_K50_50	179	0.0179
PRIMARY_K50	PDCD1	EEF2	42	0.45668675708011836	2	2	PRIMARY_K50_50	214	0.0214
PRIMARY_K50	PDCD1	CACTIN	43	0.46017470682465555	2	2	PRIMARY_K50_50	212	0.0212
PRIMARY_K50	PDCD1	BBC3	44	0.4689303030912459	2	2	PRIMARY_K50_50	212	0.0212
PRIMARY_K50	PDCD1	POLR2E	45	0.46909240583281575	2	2	PRIMARY_K50_50	201	0.0201
PRIMARY_K50	PDCD1	LFNG	46	0.4707490713747148	2	2	PRIMARY_K50_50	180	0.018
PRIMARY_K50	PDCD1	AGPAT2	47	0.47156948007026733	2	2	PRIMARY_K50_50	198	0.0198
PRIMARY_K50	PDCD1	CLCF1	48	0.4721038512810278	2	2	PRIMARY_K50_50	218	0.0218
PRIMARY_K50	PDCD1	F7	49	0.47278932854268835	2	2	PRIMARY_K50_50	227	0.0227
PRIMARY_K50	PDCD1	AK1	50	0.47510714822604944	2	2	PRIMARY_K50_50	204	0.0204
PRIMARY_K50	PIK3CG	OGT	1	0.17291496307700818	4	4	PRIMARY_K50_50	236	0.0236
PRIMARY_K50	PIK3CG	KDR	2	0.2039618350104456	4	4	PRIMARY_K50_50	213	0.0213
PRIMARY_K50	PIK3CG	NMU	3	0.2066099722783124	4	4	PRIMARY_K50_50	191	0.0191
PRIMARY_K50	PIK3CG	TGFBR1	4	0.21330515487299143	4	4	PRIMARY_K50_50	192	0.0192
PRIMARY_K50	PIK3CG	PTPN22	5	0.22730955071856843	4	4	PRIMARY_K50_50	203	0.0203
PRIMARY_K50	PIK3CG	BBS4	6	0.2431308505942169	4	4	PRIMARY_K50_50	195	0.0195
PRIMARY_K50	PIK3CG	PPP3CB	7	0.24320532718820737	4	4	PRIMARY_K50_50	211	0.0211
PRIMARY_K50	PIK3CG	NCBP1	8	0.25211051001667695	4	4	PRIMARY_K50_50	222	0.0222
PRIMARY_K50	PIK3CG	IL33	9	0.2726962007667776	4	4	PRIMARY_K50_50	191	0.0191
PRIMARY_K50	PIK3CG	PSMB2	10	0.2748150471403434	4	4	PRIMARY_K50_50	195	0.0195
PRIMARY_K50	PIK3CG	ACE2	11	0.2768612012539882	4	4	PRIMARY_K50_50	207	0.0207
PRIMARY_K50	PIK3CG	TNFSF11	12	0.2814336348856859	4	4	PRIMARY_K50_50	189	0.0189
PRIMARY_K50	PIK3CG	DHX9	13	0.28252093388349403	4	4	PRIMARY_K50_50	207	0.0207
PRIMARY_K50	PIK3CG	IRGM	14	0.2959182001330127	4	4	PRIMARY_K50_50	189	0.0189
PRIMARY_K50	PIK3CG	HTR2A	15	0.29878619297654846	4	4	PRIMARY_K50_50	207	0.0207
PRIMARY_K50	PIK3CG	TSG101	16	0.304932960491317	4	4	PRIMARY_K50_50	237	0.0237
PRIMARY_K50	PIK3CG	TBK1	17	0.31230985099681585	4	4	PRIMARY_K50_50	189	0.0189
PRIMARY_K50	PIK3CG	PRKAA1	18	0.3204621918790078	4	4	PRIMARY_K50_50	189	0.0189
PRIMARY_K50	PIK3CG	HIF1A	19	0.3214387823821386	4	4	PRIMARY_K50_50	223	0.0223
PRIMARY_K50	PIK3CG	VAMP7	20	0.3254167876761352	4	4	PRIMARY_K50_50	213	0.0213
PRIMARY_K50	PIK3CG	BBS2	21	0.3399708798920001	4	4	PRIMARY_K50_50	204	0.0204
PRIMARY_K50	PIK3CG	IL6ST	22	0.34724604847194723	4	4	PRIMARY_K50_50	176	0.0176
PRIMARY_K50	PIK3CG	ZW10	23	0.353388045453752	4	4	PRIMARY_K50_50	171	0.0171
PRIMARY_K50	PIK3CG	CDC42	24	0.3555581165046863	4	4	PRIMARY_K50_50	224	0.0224
PRIMARY_K50	PIK3CG	TBX20	25	0.3711093673253584	4	4	PRIMARY_K50_50	184	0.0184
PRIMARY_K50	PIK3CG	CHUK	26	0.3733920080639654	4	4	PRIMARY_K50_50	189	0.0189
PRIMARY_K50	PIK3CG	KDM1A	27	0.3782886776874986	4	4	PRIMARY_K50_50	177	0.0177
PRIMARY_K50	PIK3CG	FMR1	28	0.38444137775552545	4	4	PRIMARY_K50_50	181	0.0181
PRIMARY_K50	PIK3CG	PKD2	29	0.38701855637870874	4	4	PRIMARY_K50_50	179	0.0179
PRIMARY_K50	PIK3CG	LATS1	30	0.392722092792202	4	4	PRIMARY_K50_50	213	0.0213
PRIMARY_K50	PIK3CG	ADAM17	31	0.39449613587563787	4	4	PRIMARY_K50_50	204	0.0204
PRIMARY_K50	PIK3CG	AGTR1	32	0.40030367911185083	4	4	PRIMARY_K50_50	218	0.0218
PRIMARY_K50	PIK3CG	SOCS5	33	0.4005732664732412	4	4	PRIMARY_K50_50	213	0.0213
PRIMARY_K50	PIK3CG	KIF5B	34	0.40471302593190606	4	4	PRIMARY_K50_50	204	0.0204
PRIMARY_K50	PIK3CG	DRD3	35	0.40832444393346523	4	4	PRIMARY_K50_50	195	0.0195
PRIMARY_K50	PIK3CG	PROX1	36	0.4088581521501634	4	4	PRIMARY_K50_50	207	0.0207
PRIMARY_K50	PIK3CG	AKR1C3	37	0.4089722404480492	4	4	PRIMARY_K50_50	224	0.0224
PRIMARY_K50	PIK3CG	PSMA6	38	0.4159622785542819	4	4	PRIMARY_K50_50	191	0.0191
PRIMARY_K50	PIK3CG	SLAMF1	39	0.41848493427171846	4	4	PRIMARY_K50_50	187	0.0187
PRIMARY_K50	PIK3CG	STAT1	40	0.4187665541520031	4	4	PRIMARY_K50_50	219	0.0219
PRIMARY_K50	PIK3CG	HPSE	41	0.42072568952657435	4	4	PRIMARY_K50_50	197	0.0197
PRIMARY_K50	PIK3CG	KRAS	42	0.42077315182189007	4	4	PRIMARY_K50_50	205	0.0205
PRIMARY_K50	PIK3CG	LPL	43	0.42872414676912324	4	4	PRIMARY_K50_50	182	0.0182
PRIMARY_K50	PIK3CG	HAVCR2	44	0.4300209457517901	4	4	PRIMARY_K50_50	187	0.0187
PRIMARY_K50	PIK3CG	TFRC	45	0.4306296015509442	4	4	PRIMARY_K50_50	210	0.021
PRIMARY_K50	PIK3CG	PRKAR1A	46	0.43105503148936036	4	4	PRIMARY_K50_50	174	0.0174
PRIMARY_K50	PIK3CG	DSP	47	0.43447428480504424	4	4	PRIMARY_K50_50	181	0.0181
PRIMARY_K50	PIK3CG	NCKAP1L	48	0.4354733544991937	4	4	PRIMARY_K50_50	216	0.0216
PRIMARY_K50	PIK3CG	NDC80	49	0.43720320771407006	4	4	PRIMARY_K50_50	205	0.0205
PRIMARY_K50	PIK3CG	NBN	50	0.4433423082200709	4	4	PRIMARY_K50_50	184	0.0184
PRIMARY_K50	PRKDC	BCL2	1	0.11273299535181583	5	5	PRIMARY_K50_50	217	0.0217
PRIMARY_K50	PRKDC	TGFBR3	2	0.14200758768346083	5	5	PRIMARY_K50_50	187	0.0187
PRIMARY_K50	PRKDC	PTPN2	3	0.17836391507533708	5	5	PRIMARY_K50_50	190	0.019
PRIMARY_K50	PRKDC	BMPR2	4	0.18572766090112783	5	5	PRIMARY_K50_50	201	0.0201
PRIMARY_K50	PRKDC	PIK3CB	5	0.1870696891161114	5	5	PRIMARY_K50_50	179	0.0179
PRIMARY_K50	PRKDC	CHRNA7	6	0.22044138752728268	5	5	PRIMARY_K50_50	201	0.0201
PRIMARY_K50	PRKDC	BMP6	7	0.22480990841140924	5	5	PRIMARY_K50_50	198	0.0198
PRIMARY_K50	PRKDC	NFE2L2	8	0.2298698390673801	5	5	PRIMARY_K50_50	196	0.0196
PRIMARY_K50	PRKDC	RAB11A	9	0.24415303396922258	5	5	PRIMARY_K50_50	187	0.0187
PRIMARY_K50	PRKDC	TACR1	10	0.24825845016288442	5	5	PRIMARY_K50_50	199	0.0199
PRIMARY_K50	PRKDC	JAK1	11	0.2519996221585144	5	5	PRIMARY_K50_50	224	0.0224
PRIMARY_K50	PRKDC	DDR2	12	0.25363311863234717	5	5	PRIMARY_K50_50	218	0.0218
PRIMARY_K50	PRKDC	EPHA4	13	0.2545726530954408	5	5	PRIMARY_K50_50	222	0.0222
PRIMARY_K50	PRKDC	SORL1	14	0.2618215204933098	5	5	PRIMARY_K50_50	207	0.0207
PRIMARY_K50	PRKDC	BMPR1A	15	0.2642127514572208	5	5	PRIMARY_K50_50	215	0.0215
PRIMARY_K50	PRKDC	NR5A2	16	0.2644227734691208	5	5	PRIMARY_K50_50	200	0.02
PRIMARY_K50	PRKDC	CHMP3	17	0.26743445593712734	5	5	PRIMARY_K50_50	187	0.0187
PRIMARY_K50	PRKDC	ABCA1	18	0.2762718849461531	5	5	PRIMARY_K50_50	198	0.0198
PRIMARY_K50	PRKDC	FOXO3	19	0.27805008171222617	5	5	PRIMARY_K50_50	210	0.021
PRIMARY_K50	PRKDC	RBPJ	20	0.293506454728408	5	5	PRIMARY_K50_50	209	0.0209
PRIMARY_K50	PRKDC	ACVR1	21	0.29759319074131363	5	5	PRIMARY_K50_50	198	0.0198
PRIMARY_K50	PRKDC	NOTCH2	22	0.3065272313059317	5	5	PRIMARY_K50_50	195	0.0195
PRIMARY_K50	PRKDC	ADCY8	23	0.3108968615912544	5	5	PRIMARY_K50_50	210	0.021
PRIMARY_K50	PRKDC	RIPOR2	24	0.3226945382292191	5	5	PRIMARY_K50_50	189	0.0189
PRIMARY_K50	PRKDC	LRP2	25	0.3320236765530513	5	5	PRIMARY_K50_50	196	0.0196
PRIMARY_K50	PRKDC	TAOK3	26	0.3338190829331985	5	5	PRIMARY_K50_50	181	0.0181
PRIMARY_K50	PRKDC	RAP1A	27	0.3364397366460303	5	5	PRIMARY_K50_50	206	0.0206
PRIMARY_K50	PRKDC	CLASP1	28	0.36027474380434305	5	5	PRIMARY_K50_50	224	0.0224
PRIMARY_K50	PRKDC	FOXO1	29	0.3704485068460427	5	5	PRIMARY_K50_50	189	0.0189
PRIMARY_K50	PRKDC	PRKCQ	30	0.37058831892732064	5	5	PRIMARY_K50_50	200	0.02
PRIMARY_K50	PRKDC	PSMA1	31	0.37106333868695834	5	5	PRIMARY_K50_50	184	0.0184
PRIMARY_K50	PRKDC	SMURF1	32	0.3712400954733386	5	5	PRIMARY_K50_50	221	0.0221
PRIMARY_K50	PRKDC	PRICKLE1	33	0.375770592666496	5	5	PRIMARY_K50_50	205	0.0205
PRIMARY_K50	PRKDC	LEF1	34	0.3782390845772726	5	5	PRIMARY_K50_50	180	0.018
PRIMARY_K50	PRKDC	PAK1	35	0.3825971819964183	5	5	PRIMARY_K50_50	201	0.0201
PRIMARY_K50	PRKDC	ANO6	36	0.3841101834466813	5	5	PRIMARY_K50_50	180	0.018
PRIMARY_K50	PRKDC	CR1	37	0.39089269610483723	5	5	PRIMARY_K50_50	216	0.0216
PRIMARY_K50	PRKDC	NEDD9	38	0.39109165080336417	5	5	PRIMARY_K50_50	203	0.0203
PRIMARY_K50	PRKDC	GLI3	39	0.3946496536248351	5	5	PRIMARY_K50_50	199	0.0199
PRIMARY_K50	PRKDC	STK39	40	0.3955690771449051	5	5	PRIMARY_K50_50	198	0.0198
PRIMARY_K50	PRKDC	WNK3	41	0.402369552793167	5	5	PRIMARY_K50_50	216	0.0216
PRIMARY_K50	PRKDC	FYN	42	0.40291888349960375	5	5	PRIMARY_K50_50	207	0.0207
PRIMARY_K50	PRKDC	KAT2B	43	0.4040619142748064	5	5	PRIMARY_K50_50	213	0.0213
PRIMARY_K50	PRKDC	CDK5RAP2	44	0.4043533743672033	5	5	PRIMARY_K50_50	204	0.0204
PRIMARY_K50	PRKDC	CBL	45	0.4080005184878781	5	5	PRIMARY_K50_50	182	0.0182
PRIMARY_K50	PRKDC	MSH2	46	0.4122915080349101	5	5	PRIMARY_K50_50	192	0.0192
PRIMARY_K50	PRKDC	WNK1	47	0.4196975828817377	5	5	PRIMARY_K50_50	204	0.0204
PRIMARY_K50	PRKDC	TAF1	48	0.4205090364276257	5	5	PRIMARY_K50_50	181	0.0181
PRIMARY_K50	PRKDC	CREBBP	49	0.42104512189378934	5	5	PRIMARY_K50_50	187	0.0187
PRIMARY_K50	PRKDC	MAP1B	50	0.42177035426318815	5	5	PRIMARY_K50_50	194	0.0194
PRIMARY_K50	PSMD12	CD28	1	0.09538543791927573	3	3	PRIMARY_K50_50	204	0.0204
PRIMARY_K50	PSMD12	HAS2	2	0.12329158941501887	3	3	PRIMARY_K50_50	203	0.0203
PRIMARY_K50	PSMD12	ACTL6A	3	0.13908290254674746	3	3	PRIMARY_K50_50	210	0.021
PRIMARY_K50	PSMD12	PSMC2	4	0.16401237737056637	3	3	PRIMARY_K50_50	212	0.0212
PRIMARY_K50	PSMD12	SKA3	5	0.16559761759625444	3	3	PRIMARY_K50_50	216	0.0216
PRIMARY_K50	PSMD12	PLEK	6	0.16746484972125356	3	3	PRIMARY_K50_50	200	0.02
PRIMARY_K50	PSMD12	RSAD2	7	0.16872678548362247	3	3	PRIMARY_K50_50	208	0.0208
PRIMARY_K50	PSMD12	UBE2N	8	0.16931490019632708	3	3	PRIMARY_K50_50	222	0.0222
PRIMARY_K50	PSMD12	ZBTB1	9	0.17398674751460552	3	3	PRIMARY_K50_50	216	0.0216
PRIMARY_K50	PSMD12	CRTAM	10	0.1775605958673609	3	3	PRIMARY_K50_50	193	0.0193
PRIMARY_K50	PSMD12	CDC23	11	0.18330533459536782	3	3	PRIMARY_K50_50	181	0.0181
PRIMARY_K50	PSMD12	RPS27L	12	0.18903273925228692	3	3	PRIMARY_K50_50	219	0.0219
PRIMARY_K50	PSMD12	CAT	13	0.20813212694481092	3	3	PRIMARY_K50_50	196	0.0196
PRIMARY_K50	PSMD12	BIRC2	14	0.2189134180391077	3	3	PRIMARY_K50_50	207	0.0207
PRIMARY_K50	PSMD12	CR2	15	0.22735248523466856	3	3	PRIMARY_K50_50	219	0.0219
PRIMARY_K50	PSMD12	SUMO1	16	0.23662469454748988	3	3	PRIMARY_K50_50	205	0.0205
PRIMARY_K50	PSMD12	YWHAZ	17	0.23857615522261955	3	3	PRIMARY_K50_50	208	0.0208
PRIMARY_K50	PSMD12	HNRNPD	18	0.24435737527809048	3	3	PRIMARY_K50_50	212	0.0212
PRIMARY_K50	PSMD12	MYB	19	0.25360446916412743	3	3	PRIMARY_K50_50	191	0.0191
PRIMARY_K50	PSMD12	ATP6AP2	20	0.25763266470424345	3	3	PRIMARY_K50_50	210	0.021
PRIMARY_K50	PSMD12	USP44	21	0.26048987405799806	3	3	PRIMARY_K50_50	224	0.0224
PRIMARY_K50	PSMD12	TOMM70	22	0.26114026458397416	3	3	PRIMARY_K50_50	190	0.019
PRIMARY_K50	PSMD12	ZNF207	23	0.26381354792903927	3	3	PRIMARY_K50_50	218	0.0218
PRIMARY_K50	PSMD12	CTSS	24	0.26825707173036645	3	3	PRIMARY_K50_50	184	0.0184
PRIMARY_K50	PSMD12	VPS35	25	0.269175509571546	3	3	PRIMARY_K50_50	202	0.0202
PRIMARY_K50	PSMD12	SLAMF6	26	0.2693758552890609	3	3	PRIMARY_K50_50	207	0.0207
PRIMARY_K50	PSMD12	ARG2	27	0.27964276613617817	3	3	PRIMARY_K50_50	193	0.0193
PRIMARY_K50	PSMD12	TNFAIP6	28	0.28004229684654414	3	3	PRIMARY_K50_50	178	0.0178
PRIMARY_K50	PSMD12	CYP3A4	29	0.28258721659841646	3	3	PRIMARY_K50_50	169	0.0169
PRIMARY_K50	PSMD12	NME5	30	0.2850729776852224	3	3	PRIMARY_K50_50	172	0.0172
PRIMARY_K50	PSMD12	TLR7	31	0.28558785502997464	3	3	PRIMARY_K50_50	192	0.0192
PRIMARY_K50	PSMD12	GSTO1	32	0.29168019537520573	3	3	PRIMARY_K50_50	177	0.0177
PRIMARY_K50	PSMD12	MEIOC	33	0.29723738502852987	3	3	PRIMARY_K50_50	175	0.0175
PRIMARY_K50	PSMD12	MKKS	34	0.29727796022631703	3	3	PRIMARY_K50_50	183	0.0183
PRIMARY_K50	PSMD12	SKA1	35	0.29768044125317705	3	3	PRIMARY_K50_50	193	0.0193
PRIMARY_K50	PSMD12	VPS4B	36	0.29988127352107113	3	3	PRIMARY_K50_50	206	0.0206
PRIMARY_K50	PSMD12	TIGAR	37	0.30194450318955246	3	3	PRIMARY_K50_50	205	0.0205
PRIMARY_K50	PSMD12	HCLS1	38	0.3049667796155228	3	3	PRIMARY_K50_50	195	0.0195
PRIMARY_K50	PSMD12	OPRK1	39	0.3068820659137718	3	3	PRIMARY_K50_50	193	0.0193
PRIMARY_K50	PSMD12	CRHBP	40	0.3187447891269631	3	3	PRIMARY_K50_50	197	0.0197
PRIMARY_K50	PSMD12	ERCC4	41	0.3189941678381349	3	3	PRIMARY_K50_50	233	0.0233
PRIMARY_K50	PSMD12	CD200	42	0.320915377756923	3	3	PRIMARY_K50_50	194	0.0194
PRIMARY_K50	PSMD12	EIF2S1	43	0.32144123538214797	3	3	PRIMARY_K50_50	201	0.0201
PRIMARY_K50	PSMD12	SKP1	44	0.32564349462712033	3	3	PRIMARY_K50_50	199	0.0199
PRIMARY_K50	PSMD12	IL7R	45	0.32565280179922035	3	3	PRIMARY_K50_50	196	0.0196
PRIMARY_K50	PSMD12	CD80	46	0.3267405988837496	3	3	PRIMARY_K50_50	194	0.0194
PRIMARY_K50	PSMD12	CLTRN	47	0.3301925096105442	3	3	PRIMARY_K50_50	200	0.02
PRIMARY_K50	PSMD12	IRAK4	48	0.33408914531436823	3	3	PRIMARY_K50_50	223	0.0223
PRIMARY_K50	PSMD12	HMGCS2	49	0.33519643998996274	3	3	PRIMARY_K50_50	197	0.0197
PRIMARY_K50	PSMD12	RAB5A	50	0.33529600053767433	3	3	PRIMARY_K50_50	178	0.0178
PRIMARY_K50	PTEN	SNCA	1	0.0654718466421983	5	5	PRIMARY_K50_50	183	0.0183
PRIMARY_K50	PTEN	PIK3CA	2	0.11887869487648352	5	5	PRIMARY_K50_50	196	0.0196
PRIMARY_K50	PTEN	ATM	3	0.30058314267576797	5	5	PRIMARY_K50_50	205	0.0205
PRIMARY_K50	PTEN	ATF2	4	0.31096380159999654	5	5	PRIMARY_K50_50	187	0.0187
PRIMARY_K50	PTEN	JAK2	5	0.317988334834751	5	5	PRIMARY_K50_50	200	0.02
PRIMARY_K50	PTEN	LRRK2	6	0.31986021679770804	5	5	PRIMARY_K50_50	215	0.0215
PRIMARY_K50	PTEN	ROCK1	7	0.37364836339837115	5	5	PRIMARY_K50_50	170	0.017
PRIMARY_K50	PTEN	CUL3	8	0.3798858615296899	5	5	PRIMARY_K50_50	205	0.0205
PRIMARY_K50	PTEN	MEF2C	9	0.3915835984719974	5	5	PRIMARY_K50_50	205	0.0205
PRIMARY_K50	PTEN	VPS54	10	0.4129430259270595	5	5	PRIMARY_K50_50	227	0.0227
PRIMARY_K50	PTEN	APC	11	0.4196267151526788	5	5	PRIMARY_K50_50	188	0.0188
PRIMARY_K50	PTEN	ROCK2	12	0.42429844890591956	5	5	PRIMARY_K50_50	212	0.0212
PRIMARY_K50	PTEN	PPARG	13	0.4282150187503381	5	5	PRIMARY_K50_50	188	0.0188
PRIMARY_K50	PTEN	ITGB1	14	0.429973809893786	5	5	PRIMARY_K50_50	208	0.0208
PRIMARY_K50	PTEN	TWIST1	15	0.45371949108258963	5	5	PRIMARY_K50_50	210	0.021
PRIMARY_K50	PTEN	NFKB1	16	0.4956510413528242	5	5	PRIMARY_K50_50	214	0.0214
PRIMARY_K50	PTEN	ATP7A	17	0.5175714791514221	5	5	PRIMARY_K50_50	201	0.0201
PRIMARY_K50	PTEN	ADAM10	18	0.5263760674075987	5	5	PRIMARY_K50_50	195	0.0195
PRIMARY_K50	PTEN	ITGA2	19	0.5311233515002417	5	5	PRIMARY_K50_50	176	0.0176
PRIMARY_K50	PTEN	RB1	20	0.5325578349103973	5	5	PRIMARY_K50_50	208	0.0208
PRIMARY_K50	PTEN	RTN4	21	0.5333918091839813	5	5	PRIMARY_K50_50	191	0.0191
PRIMARY_K50	PTEN	SMAD4	22	0.5401542107333062	5	5	PRIMARY_K50_50	180	0.018
PRIMARY_K50	PTEN	SOS1	23	0.542709442672758	5	5	PRIMARY_K50_50	172	0.0172
PRIMARY_K50	PTEN	OPA1	24	0.5535749465601691	5	5	PRIMARY_K50_50	197	0.0197
PRIMARY_K50	PTEN	BMP5	25	0.5569746402190493	5	5	PRIMARY_K50_50	189	0.0189
PRIMARY_K50	PTEN	QKI	26	0.5729458771221733	5	5	PRIMARY_K50_50	198	0.0198
PRIMARY_K50	PTEN	CR1	27	0.5737146250601378	5	5	PRIMARY_K50_50	193	0.0193
PRIMARY_K50	PTEN	PIK3C3	28	0.5789103837921754	5	5	PRIMARY_K50_50	218	0.0218
PRIMARY_K50	PTEN	WNK1	29	0.582107615451137	5	5	PRIMARY_K50_50	217	0.0217
PRIMARY_K50	PTEN	PAK1	30	0.5857242804168455	5	5	PRIMARY_K50_50	178	0.0178
PRIMARY_K50	PTEN	EGF	31	0.5866471693371857	5	5	PRIMARY_K50_50	198	0.0198
PRIMARY_K50	PTEN	PSMD14	32	0.5943435022326539	5	5	PRIMARY_K50_50	194	0.0194
PRIMARY_K50	PTEN	SMAD2	33	0.5956487911936487	5	5	PRIMARY_K50_50	187	0.0187
PRIMARY_K50	PTEN	ATR	34	0.5984395510037559	5	5	PRIMARY_K50_50	210	0.021
PRIMARY_K50	PTEN	PTN	35	0.5998244343762249	5	5	PRIMARY_K50_50	196	0.0196
PRIMARY_K50	PTEN	NR1H4	36	0.6002892370017606	5	5	PRIMARY_K50_50	210	0.021
PRIMARY_K50	PTEN	PSMA1	37	0.6005359718664477	5	5	PRIMARY_K50_50	228	0.0228
PRIMARY_K50	PTEN	ITGAV	38	0.6117538909213374	5	5	PRIMARY_K50_50	194	0.0194
PRIMARY_K50	PTEN	DAB2	39	0.6150764353458519	5	5	PRIMARY_K50_50	208	0.0208
PRIMARY_K50	PTEN	DLG1	40	0.6321473934284801	5	5	PRIMARY_K50_50	209	0.0209
PRIMARY_K50	PTEN	NOTCH2	41	0.648664283981779	5	5	PRIMARY_K50_50	231	0.0231
PRIMARY_K50	PTEN	SLC12A2	42	0.6529558814522964	5	5	PRIMARY_K50_50	217	0.0217
PRIMARY_K50	PTEN	YAP1	43	0.6657622704000825	5	5	PRIMARY_K50_50	202	0.0202
PRIMARY_K50	PTEN	GSK3B	44	0.668479920488122	5	5	PRIMARY_K50_50	181	0.0181
PRIMARY_K50	PTEN	CLASP2	45	0.6720582279084936	5	5	PRIMARY_K50_50	187	0.0187
PRIMARY_K50	PTEN	SCN11A	46	0.6743773715647979	5	5	PRIMARY_K50_50	187	0.0187
PRIMARY_K50	PTEN	PIKFYVE	47	0.6953331316982239	5	5	PRIMARY_K50_50	213	0.0213
PRIMARY_K50	PTEN	IL23R	48	0.6978146027423031	5	5	PRIMARY_K50_50	200	0.02
PRIMARY_K50	PTEN	LEF1	49	0.6988031968849713	5	5	PRIMARY_K50_50	205	0.0205
PRIMARY_K50	PTEN	CRY1	50	0.6992976742741409	5	5	PRIMARY_K50_50	217	0.0217
PRIMARY_K50	PTPRC	SNCA	1	0.2537112937044074	5	5	PRIMARY_K50_50	210	0.021
PRIMARY_K50	PTPRC	PIK3CA	2	0.2713728550649615	5	5	PRIMARY_K50_50	218	0.0218
PRIMARY_K50	PTPRC	ATF2	3	0.31797317064848	5	5	PRIMARY_K50_50	178	0.0178
