stage	stage_scope	database	family_n	pathway_id	pathway_name	P	q_BH	q_BY	BH_class	BY_class	classification_changed
MDV4	FULL_UNIVERSE	GO_BP	5450	GO:0001961	positive regulation of cytokine-mediated signaling pathway	1.0	1.0	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV4	FULL_UNIVERSE	GO_BP	5450	GO:0001963	synaptic transmission, dopaminergic	1.0	1.0	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV4	FULL_UNIVERSE	GO_BP	5450	GO:0001964	startle response	0.05879412058794121	1.0	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV4	FULL_UNIVERSE	GO_BP	5450	GO:0001974	blood vessel remodeling	1.0	1.0	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV4	FULL_UNIVERSE	GO_BP	5450	GO:0001975	response to amphetamine	1.0	1.0	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV4	FULL_UNIVERSE	GO_BP	5450	GO:0001990	regulation of systemic arterial blood pressure by hormone	1.0	1.0	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV4	FULL_UNIVERSE	GO_BP	5450	GO:0001991	regulation of systemic arterial blood pressure by circulatory renin-angiotensin	1.0	1.0	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV4	FULL_UNIVERSE	GO_BP	5450	GO:0002002	regulation of angiotensin levels in blood	1.0	1.0	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV4	FULL_UNIVERSE	GO_BP	5450	GO:0002003	angiotensin maturation	1.0	1.0	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV4	FULL_UNIVERSE	GO_BP	5450	GO:0002009	morphogenesis of an epithelium	0.7382261773822618	1.0	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV4	FULL_UNIVERSE	GO_BP	5450	GO:0002011	morphogenesis of an epithelial sheet	1.0	1.0	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV4	FULL_UNIVERSE	GO_BP	5450	GO:0002021	response to dietary excess	1.0	1.0	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV4	FULL_UNIVERSE	GO_BP	5450	GO:0002026	regulation of the force of heart contraction	1.0	1.0	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV4	FULL_UNIVERSE	GO_BP	5450	GO:0002027	regulation of heart rate	1.0	1.0	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV4	FULL_UNIVERSE	GO_BP	5450	GO:0002028	regulation of sodium ion transport	1.0	1.0	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV4	FULL_UNIVERSE	GO_BP	5450	GO:0002029	desensitization of G protein-coupled receptor signaling pathway	1.0	1.0	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV4	FULL_UNIVERSE	GO_BP	5450	GO:0002040	sprouting angiogenesis	1.0	1.0	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV4	FULL_UNIVERSE	GO_BP	5450	GO:0002042	cell migration involved in sprouting angiogenesis	1.0	1.0	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV4	FULL_UNIVERSE	GO_BP	5450	GO:0002052	positive regulation of neuroblast proliferation	1.0	1.0	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV4	FULL_UNIVERSE	GO_BP	5450	GO:0002053	positive regulation of mesenchymal cell proliferation	1.0	1.0	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV4	FULL_UNIVERSE	GO_BP	5450	GO:0002062	chondrocyte differentiation	1.0	1.0	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV4	FULL_UNIVERSE	GO_BP	5450	GO:0002064	epithelial cell development	1.0	1.0	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV4	FULL_UNIVERSE	GO_BP	5450	GO:0002065	columnar/cuboidal epithelial cell differentiation	1.0	1.0	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV4	FULL_UNIVERSE	GO_BP	5450	GO:0002082	regulation of oxidative phosphorylation	1.0	1.0	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV4	FULL_UNIVERSE	GO_BP	5450	GO:0002088	lens development in camera-type eye	1.0	1.0	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV4	FULL_UNIVERSE	GO_BP	5450	GO:0002089	lens morphogenesis in camera-type eye	1.0	1.0	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV4	FULL_UNIVERSE	GO_BP	5450	GO:0002090	regulation of receptor internalization	1.0	1.0	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV4	FULL_UNIVERSE	GO_BP	5450	GO:0002091	negative regulation of receptor internalization	1.0	1.0	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV4	FULL_UNIVERSE	GO_BP	5450	GO:0002092	positive regulation of receptor internalization	1.0	1.0	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV4	FULL_UNIVERSE	GO_BP	5450	GO:0002093	auditory receptor cell morphogenesis	1.0	1.0	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV4	FULL_UNIVERSE	GO_BP	5450	GO:0002097	tRNA wobble base modification	1.0	1.0	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV4	FULL_UNIVERSE	GO_BP	5450	GO:0002098	tRNA wobble uridine modification	1.0	1.0	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV4	FULL_UNIVERSE	GO_BP	5450	GO:0002115	store-operated calcium entry	1.0	1.0	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV4	FULL_UNIVERSE	GO_BP	5450	GO:0002181	cytoplasmic translation	1.0	1.0	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV4	FULL_UNIVERSE	GO_BP	5450	GO:0002182	cytoplasmic translational elongation	1.0	1.0	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV4	FULL_UNIVERSE	GO_BP	5450	GO:0002183	cytoplasmic translational initiation	1.0	1.0	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV4	FULL_UNIVERSE	GO_BP	5450	GO:0002200	somatic diversification of immune receptors	0.1304869513048695	1.0	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV4	FULL_UNIVERSE	GO_BP	5450	GO:0002204	somatic recombination of immunoglobulin genes involved in immune response	1.0	1.0	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV4	FULL_UNIVERSE	GO_BP	5450	GO:0002208	somatic diversification of immunoglobulins involved in immune response	1.0	1.0	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV4	FULL_UNIVERSE	GO_BP	5450	GO:0002218	activation of innate immune response	0.5168483151684832	1.0	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV4	FULL_UNIVERSE	GO_BP	5450	GO:0002220	innate immune response activating cell surface receptor signaling pathway	1.0	1.0	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV4	FULL_UNIVERSE	GO_BP	5450	GO:0002221	pattern recognition receptor signaling pathway	1.0	1.0	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV4	FULL_UNIVERSE	GO_BP	5450	GO:0002223	stimulatory C-type lectin receptor signaling pathway	1.0	1.0	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV4	FULL_UNIVERSE	GO_BP	5450	GO:0002224	toll-like receptor signaling pathway	1.0	1.0	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV4	FULL_UNIVERSE	GO_BP	5450	GO:0002227	innate immune response in mucosa	1.0	1.0	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV4	FULL_UNIVERSE	GO_BP	5450	GO:0002228	natural killer cell mediated immunity	0.11138886111388861	1.0	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV4	FULL_UNIVERSE	GO_BP	5450	GO:0002230	positive regulation of defense response to virus by host	1.0	1.0	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV4	FULL_UNIVERSE	GO_BP	5450	GO:0002237	response to molecule of bacterial origin	0.25177482251774824	1.0	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV4	FULL_UNIVERSE	GO_BP	5450	GO:0002244	hematopoietic progenitor cell differentiation	0.0928907109289071	1.0	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV4	FULL_UNIVERSE	GO_BP	5450	GO:0002250	adaptive immune response	0.5008499150084992	1.0	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV4	FULL_UNIVERSE	GO_BP	5450	GO:0002251	organ or tissue specific immune response	1.0	1.0	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV4	FULL_UNIVERSE	GO_BP	5450	GO:0002252	immune effector process	0.019698030196980302	0.9068558792975664	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV4	FULL_UNIVERSE	GO_BP	5450	GO:0002253	activation of immune response	0.15398460153984603	1.0	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV4	FULL_UNIVERSE	GO_BP	5450	GO:0002260	lymphocyte homeostasis	1.0	1.0	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV4	FULL_UNIVERSE	GO_BP	5450	GO:0002262	myeloid cell homeostasis	1.0	1.0	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV4	FULL_UNIVERSE	GO_BP	5450	GO:0002263	cell activation involved in immune response	0.028197180281971802	1.0	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV4	FULL_UNIVERSE	GO_BP	5450	GO:0002269	leukocyte activation involved in inflammatory response	1.0	1.0	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV4	FULL_UNIVERSE	GO_BP	5450	GO:0002274	myeloid leukocyte activation	0.37436256374362564	1.0	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV4	FULL_UNIVERSE	GO_BP	5450	GO:0002275	myeloid cell activation involved in immune response	0.21397860213978603	1.0	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV4	FULL_UNIVERSE	GO_BP	5450	GO:0002279	mast cell activation involved in immune response	0.0741925807419258	1.0	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV4	FULL_UNIVERSE	GO_BP	5450	GO:0002281	macrophage activation involved in immune response	1.0	1.0	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV4	FULL_UNIVERSE	GO_BP	5450	GO:0002283	neutrophil activation involved in immune response	1.0	1.0	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV4	FULL_UNIVERSE	GO_BP	5450	GO:0002285	lymphocyte activation involved in immune response	0.08789121087891211	1.0	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV4	FULL_UNIVERSE	GO_BP	5450	GO:0002286	T cell activation involved in immune response	0.24217578242175783	1.0	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV4	FULL_UNIVERSE	GO_BP	5450	GO:0002287	alpha-beta T cell activation involved in immune response	0.22807719228077192	1.0	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV4	FULL_UNIVERSE	GO_BP	5450	GO:0002292	T cell differentiation involved in immune response	0.22807719228077192	1.0	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV4	FULL_UNIVERSE	GO_BP	5450	GO:0002295	T-helper cell lineage commitment	1.0	1.0	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV4	FULL_UNIVERSE	GO_BP	5450	GO:0002312	B cell activation involved in immune response	1.0	1.0	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV4	FULL_UNIVERSE	GO_BP	5450	GO:0002313	mature B cell differentiation involved in immune response	1.0	1.0	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV4	FULL_UNIVERSE	GO_BP	5450	GO:0002315	marginal zone B cell differentiation	1.0	1.0	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV4	FULL_UNIVERSE	GO_BP	5450	GO:0002323	natural killer cell activation involved in immune response	0.021397860213978603	0.9068558792975664	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV4	FULL_UNIVERSE	GO_BP	5450	GO:0002327	immature B cell differentiation	1.0	1.0	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV4	FULL_UNIVERSE	GO_BP	5450	GO:0002335	mature B cell differentiation	1.0	1.0	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV4	FULL_UNIVERSE	GO_BP	5450	GO:0002347	response to tumor cell	1.0	1.0	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV4	FULL_UNIVERSE	GO_BP	5450	GO:0002357	defense response to tumor cell	1.0	1.0	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV4	FULL_UNIVERSE	GO_BP	5450	GO:0002360	T cell lineage commitment	1.0	1.0	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV4	FULL_UNIVERSE	GO_BP	5450	GO:0002363	alpha-beta T cell lineage commitment	1.0	1.0	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV4	FULL_UNIVERSE	GO_BP	5450	GO:0002366	leukocyte activation involved in immune response	0.028197180281971802	1.0	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV4	FULL_UNIVERSE	GO_BP	5450	GO:0002377	immunoglobulin production	0.1121887811218878	1.0	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV4	FULL_UNIVERSE	GO_BP	5450	GO:0002381	immunoglobulin production involved in immunoglobulin-mediated immune response	1.0	1.0	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV4	FULL_UNIVERSE	GO_BP	5450	GO:0002385	mucosal immune response	1.0	1.0	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV4	FULL_UNIVERSE	GO_BP	5450	GO:0002396	MHC protein complex assembly	1.0	1.0	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV4	FULL_UNIVERSE	GO_BP	5450	GO:0002399	MHC class II protein complex assembly	1.0	1.0	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV4	FULL_UNIVERSE	GO_BP	5450	GO:0002407	dendritic cell chemotaxis	9.999000099990002e-05	0.016513500165135003	0.1516051325054012	SIGNIFICANT	NOT_SIGNIFICANT	YES
MDV4	FULL_UNIVERSE	GO_BP	5450	GO:0002428	antigen processing and presentation of peptide antigen via MHC class Ib	1.0	1.0	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV4	FULL_UNIVERSE	GO_BP	5450	GO:0002429	immune response-activating cell surface receptor signaling pathway	0.5848415158484151	1.0	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV4	FULL_UNIVERSE	GO_BP	5450	GO:0002430	complement receptor mediated signaling pathway	1.0	1.0	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV4	FULL_UNIVERSE	GO_BP	5450	GO:0002431	Fc receptor mediated stimulatory signaling pathway	1.0	1.0	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV4	FULL_UNIVERSE	GO_BP	5450	GO:0002437	inflammatory response to antigenic stimulus	1.0	1.0	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV4	FULL_UNIVERSE	GO_BP	5450	GO:0002438	acute inflammatory response to antigenic stimulus	1.0	1.0	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV4	FULL_UNIVERSE	GO_BP	5450	GO:0002440	production of molecular mediator of immune response	0.1121887811218878	1.0	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV4	FULL_UNIVERSE	GO_BP	5450	GO:0002443	leukocyte mediated immunity	0.09859014098590141	1.0	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV4	FULL_UNIVERSE	GO_BP	5450	GO:0002444	myeloid leukocyte mediated immunity	0.20327967203279673	1.0	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV4	FULL_UNIVERSE	GO_BP	5450	GO:0002446	neutrophil mediated immunity	1.0	1.0	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV4	FULL_UNIVERSE	GO_BP	5450	GO:0002448	mast cell mediated immunity	0.09219078092190781	1.0	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV4	FULL_UNIVERSE	GO_BP	5450	GO:0002449	lymphocyte mediated immunity	0.33096690330966905	1.0	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV4	FULL_UNIVERSE	GO_BP	5450	GO:0002455	humoral immune response mediated by circulating immunoglobulin	1.0	1.0	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV4	FULL_UNIVERSE	GO_BP	5450	GO:0002456	T cell mediated immunity	1.0	1.0	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV4	FULL_UNIVERSE	GO_BP	5450	GO:0002460	adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains	1.0	1.0	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV4	FULL_UNIVERSE	GO_BP	5450	GO:0002474	antigen processing and presentation of peptide antigen via MHC class I	1.0	1.0	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV4	FULL_UNIVERSE	GO_BP	5450	GO:0002475	antigen processing and presentation via MHC class Ib	1.0	1.0	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV4	FULL_UNIVERSE	GO_BP	5450	GO:0002476	antigen processing and presentation of endogenous peptide antigen via MHC class Ib	1.0	1.0	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV4	FULL_UNIVERSE	GO_BP	5450	GO:0002478	antigen processing and presentation of exogenous peptide antigen	1.0	1.0	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV4	FULL_UNIVERSE	GO_BP	5450	GO:0002483	antigen processing and presentation of endogenous peptide antigen	1.0	1.0	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV4	FULL_UNIVERSE	GO_BP	5450	GO:0002484	antigen processing and presentation of endogenous peptide antigen via MHC class I via ER pathway	1.0	1.0	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV4	FULL_UNIVERSE	GO_BP	5450	GO:0002486	antigen processing and presentation of endogenous peptide antigen via MHC class I via ER pathway, TAP-independent	1.0	1.0	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV4	FULL_UNIVERSE	GO_BP	5450	GO:0002495	antigen processing and presentation of peptide antigen via MHC class II	1.0	1.0	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV4	FULL_UNIVERSE	GO_BP	5450	GO:0002501	peptide antigen assembly with MHC protein complex	1.0	1.0	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV4	FULL_UNIVERSE	GO_BP	5450	GO:0002503	peptide antigen assembly with MHC class II protein complex	1.0	1.0	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV4	FULL_UNIVERSE	GO_BP	5450	GO:0002504	antigen processing and presentation of peptide or polysaccharide antigen via MHC class II	1.0	1.0	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV4	FULL_UNIVERSE	GO_BP	5450	GO:0002507	tolerance induction	1.0	1.0	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV4	FULL_UNIVERSE	GO_BP	5450	GO:0002520	immune system development	0.027597240275972403	1.0	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV4	FULL_UNIVERSE	GO_BP	5450	GO:0002521	leukocyte differentiation	0.0018998100189981002	0.2353173773531738	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV4	FULL_UNIVERSE	GO_BP	5450	GO:0002523	leukocyte migration involved in inflammatory response	1.0	1.0	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV4	FULL_UNIVERSE	GO_BP	5450	GO:0002526	acute inflammatory response	1.0	1.0	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV4	FULL_UNIVERSE	GO_BP	5450	GO:0002532	production of molecular mediator involved in inflammatory response	1.0	1.0	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV4	FULL_UNIVERSE	GO_BP	5450	GO:0002544	chronic inflammatory response	1.0	1.0	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV4	FULL_UNIVERSE	GO_BP	5450	GO:0002548	monocyte chemotaxis	1.0	1.0	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV4	FULL_UNIVERSE	GO_BP	5450	GO:0002562	somatic diversification of immune receptors via germline recombination within a single locus	0.0756924307569243	1.0	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV4	FULL_UNIVERSE	GO_BP	5450	GO:0002566	somatic diversification of immune receptors via somatic mutation	1.0	1.0	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV4	FULL_UNIVERSE	GO_BP	5450	GO:0002573	myeloid leukocyte differentiation	1.0	1.0	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV4	FULL_UNIVERSE	GO_BP	5450	GO:0002577	regulation of antigen processing and presentation	1.0	1.0	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV4	FULL_UNIVERSE	GO_BP	5450	GO:0002604	regulation of dendritic cell antigen processing and presentation	1.0	1.0	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV4	FULL_UNIVERSE	GO_BP	5450	GO:0002637	regulation of immunoglobulin production	0.20527947205279473	1.0	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV4	FULL_UNIVERSE	GO_BP	5450	GO:0002639	positive regulation of immunoglobulin production	0.1541845815418458	1.0	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV4	FULL_UNIVERSE	GO_BP	5450	GO:0002643	regulation of tolerance induction	1.0	1.0	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV4	FULL_UNIVERSE	GO_BP	5450	GO:0002664	regulation of T cell tolerance induction	1.0	1.0	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV4	FULL_UNIVERSE	GO_BP	5450	GO:0002673	regulation of acute inflammatory response	1.0	1.0	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV4	FULL_UNIVERSE	GO_BP	5450	GO:0002675	positive regulation of acute inflammatory response	1.0	1.0	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV4	FULL_UNIVERSE	GO_BP	5450	GO:0002683	negative regulation of immune system process	0.08659134086591341	1.0	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV4	FULL_UNIVERSE	GO_BP	5450	GO:0002685	regulation of leukocyte migration	0.583941605839416	1.0	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV4	FULL_UNIVERSE	GO_BP	5450	GO:0002686	negative regulation of leukocyte migration	1.0	1.0	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV4	FULL_UNIVERSE	GO_BP	5450	GO:0002687	positive regulation of leukocyte migration	0.46455354464553544	1.0	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV4	FULL_UNIVERSE	GO_BP	5450	GO:0002688	regulation of leukocyte chemotaxis	1.0	1.0	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV4	FULL_UNIVERSE	GO_BP	5450	GO:0002689	negative regulation of leukocyte chemotaxis	1.0	1.0	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV4	FULL_UNIVERSE	GO_BP	5450	GO:0002690	positive regulation of leukocyte chemotaxis	1.0	1.0	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV4	FULL_UNIVERSE	GO_BP	5450	GO:0002691	regulation of cellular extravasation	1.0	1.0	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV4	FULL_UNIVERSE	GO_BP	5450	GO:0002693	positive regulation of cellular extravasation	1.0	1.0	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV4	FULL_UNIVERSE	GO_BP	5450	GO:0002695	negative regulation of leukocyte activation	0.1615838416158384	1.0	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV4	FULL_UNIVERSE	GO_BP	5450	GO:0002696	positive regulation of leukocyte activation	0.007999200079992	0.6227948633708058	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV4	FULL_UNIVERSE	GO_BP	5450	GO:0002697	regulation of immune effector process	0.13688631136886312	1.0	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV4	FULL_UNIVERSE	GO_BP	5450	GO:0002698	negative regulation of immune effector process	0.0598940105989401	1.0	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV4	FULL_UNIVERSE	GO_BP	5450	GO:0002699	positive regulation of immune effector process	0.26317368263173685	1.0	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV4	FULL_UNIVERSE	GO_BP	5450	GO:0002700	regulation of production of molecular mediator of immune response	0.4961503849615039	1.0	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV4	FULL_UNIVERSE	GO_BP	5450	GO:0002701	negative regulation of production of molecular mediator of immune response	1.0	1.0	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV4	FULL_UNIVERSE	GO_BP	5450	GO:0002702	positive regulation of production of molecular mediator of immune response	0.413958604139586	1.0	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV4	FULL_UNIVERSE	GO_BP	5450	GO:0002703	regulation of leukocyte mediated immunity	0.2405759424057594	1.0	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV4	FULL_UNIVERSE	GO_BP	5450	GO:0002704	negative regulation of leukocyte mediated immunity	0.030096990300969902	1.0	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV4	FULL_UNIVERSE	GO_BP	5450	GO:0002705	positive regulation of leukocyte mediated immunity	1.0	1.0	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
MDV4	FULL_UNIVERSE	GO_BP	5450	GO:0002706	regulation of lymphocyte mediated immunity	0.15198480151984803	1.0	1.0	NOT_SIGNIFICANT	NOT_SIGNIFICANT	NO
