stage	source	pathway_id	pathway_name	R	positive_n	positive_prop	interpretation
MDV3	GO_BP	GO:0032509	endosome transport via multivesicular body sorting pathway	1000	3	0.003	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0032510	endosome to lysosome transport via multivesicular body sorting pathway	1000	9	0.009	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0032511	late endosome to vacuole transport via multivesicular body sorting pathway	1000	37	0.037	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0032526	response to retinoic acid	1000	0	0.0	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0032530	regulation of microvillus organization	1000	41	0.041	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0032535	regulation of cellular component size	1000	3	0.003	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0032543	mitochondrial translation	1000	78	0.078	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0032570	response to progesterone	1000	14	0.014	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0032642	regulation of chemokine production	1000	4	0.004	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0032645	regulation of granulocyte macrophage colony-stimulating factor production	1000	14	0.014	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0032647	regulation of interferon-alpha production	1000	21	0.021	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0032648	regulation of interferon-beta production	1000	15	0.015	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0032649	regulation of type II interferon production	1000	6	0.006	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0032651	regulation of interleukin-1 beta production	1000	3	0.003	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0032652	regulation of interleukin-1 production	1000	2	0.002	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0032653	regulation of interleukin-10 production	1000	6	0.006	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0032655	regulation of interleukin-12 production	1000	3	0.003	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0032656	regulation of interleukin-13 production	1000	4	0.004	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0032660	regulation of interleukin-17 production	1000	4	0.004	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0032661	regulation of interleukin-18 production	1000	31	0.031	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0032663	regulation of interleukin-2 production	1000	2	0.002	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0032667	regulation of interleukin-23 production	1000	0	0.0	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0032673	regulation of interleukin-4 production	1000	5	0.005	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0032674	regulation of interleukin-5 production	1000	4	0.004	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0032675	regulation of interleukin-6 production	1000	5	0.005	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0032677	regulation of interleukin-8 production	1000	5	0.005	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0032680	regulation of tumor necrosis factor production	1000	5	0.005	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0032682	negative regulation of chemokine production	1000	3	0.003	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0032688	negative regulation of interferon-beta production	1000	31	0.031	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0032689	negative regulation of type II interferon production	1000	17	0.017	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0032691	negative regulation of interleukin-1 beta production	1000	6	0.006	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0032692	negative regulation of interleukin-1 production	1000	9	0.009	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0032693	negative regulation of interleukin-10 production	1000	4	0.004	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0032695	negative regulation of interleukin-12 production	1000	3	0.003	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0032700	negative regulation of interleukin-17 production	1000	3	0.003	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0032703	negative regulation of interleukin-2 production	1000	7	0.007	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0032715	negative regulation of interleukin-6 production	1000	11	0.011	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0032717	negative regulation of interleukin-8 production	1000	27	0.027	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0032720	negative regulation of tumor necrosis factor production	1000	7	0.007	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0032722	positive regulation of chemokine production	1000	6	0.006	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0032725	positive regulation of granulocyte macrophage colony-stimulating factor production	1000	14	0.014	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0032727	positive regulation of interferon-alpha production	1000	19	0.019	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0032728	positive regulation of interferon-beta production	1000	15	0.015	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0032729	positive regulation of type II interferon production	1000	12	0.012	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0032731	positive regulation of interleukin-1 beta production	1000	7	0.007	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0032732	positive regulation of interleukin-1 production	1000	5	0.005	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0032733	positive regulation of interleukin-10 production	1000	7	0.007	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0032735	positive regulation of interleukin-12 production	1000	3	0.003	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0032736	positive regulation of interleukin-13 production	1000	4	0.004	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0032740	positive regulation of interleukin-17 production	1000	3	0.003	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0032743	positive regulation of interleukin-2 production	1000	3	0.003	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0032753	positive regulation of interleukin-4 production	1000	2	0.002	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0032754	positive regulation of interleukin-5 production	1000	4	0.004	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0032755	positive regulation of interleukin-6 production	1000	0	0.0	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0032757	positive regulation of interleukin-8 production	1000	2	0.002	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0032760	positive regulation of tumor necrosis factor production	1000	3	0.003	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0032780	negative regulation of ATP-dependent activity	1000	53	0.053	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0032781	positive regulation of ATP-dependent activity	1000	50	0.05	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0032784	regulation of DNA-templated transcription elongation	1000	26	0.026	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0032785	negative regulation of DNA-templated transcription, elongation	1000	74	0.074	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0032786	positive regulation of DNA-templated transcription, elongation	1000	12	0.012	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0032787	monocarboxylic acid metabolic process	1000	5	0.005	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0032790	ribosome disassembly	1000	47	0.047	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0032801	receptor catabolic process	1000	5	0.005	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0032814	regulation of natural killer cell activation	1000	1	0.001	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0032816	positive regulation of natural killer cell activation	1000	3	0.003	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0032817	regulation of natural killer cell proliferation	1000	4	0.004	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0032819	positive regulation of natural killer cell proliferation	1000	15	0.015	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0032835	glomerulus development	1000	5	0.005	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0032868	response to insulin	1000	1	0.001	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0032869	cellular response to insulin stimulus	1000	5	0.005	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0032872	regulation of stress-activated MAPK cascade	1000	8	0.008	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0032874	positive regulation of stress-activated MAPK cascade	1000	21	0.021	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0032878	regulation of establishment or maintenance of cell polarity	1000	8	0.008	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0032881	regulation of polysaccharide metabolic process	1000	9	0.009	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0032885	regulation of polysaccharide biosynthetic process	1000	7	0.007	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0032886	regulation of microtubule-based process	1000	2	0.002	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0032890	regulation of organic acid transport	1000	0	0.0	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0032891	negative regulation of organic acid transport	1000	6	0.006	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0032892	positive regulation of organic acid transport	1000	6	0.006	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0032908	regulation of transforming growth factor beta1 production	1000	27	0.027	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0032922	circadian regulation of gene expression	1000	18	0.018	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0032924	activin receptor signaling pathway	1000	25	0.025	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0032925	regulation of activin receptor signaling pathway	1000	5	0.005	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0032926	negative regulation of activin receptor signaling pathway	1000	7	0.007	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0032928	regulation of superoxide anion generation	1000	6	0.006	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0032930	positive regulation of superoxide anion generation	1000	6	0.006	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0032940	secretion by cell	1000	3	0.003	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0032941	secretion by tissue	1000	35	0.035	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0032943	mononuclear cell proliferation	1000	2	0.002	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0032944	regulation of mononuclear cell proliferation	1000	1	0.001	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0032945	negative regulation of mononuclear cell proliferation	1000	4	0.004	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0032946	positive regulation of mononuclear cell proliferation	1000	2	0.002	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0032956	regulation of actin cytoskeleton organization	1000	2	0.002	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0032958	inositol phosphate biosynthetic process	1000	25	0.025	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0032963	collagen metabolic process	1000	50	0.05	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0032964	collagen biosynthetic process	1000	23	0.023	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0032965	regulation of collagen biosynthetic process	1000	11	0.011	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0032966	negative regulation of collagen biosynthetic process	1000	0	0.0	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0032967	positive regulation of collagen biosynthetic process	1000	14	0.014	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0032968	positive regulation of transcription elongation by RNA polymerase II	1000	8	0.008	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0032970	regulation of actin filament-based process	1000	0	0.0	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0032981	mitochondrial respiratory chain complex I assembly	1000	45	0.045	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0032984	protein-containing complex disassembly	1000	4	0.004	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0032986	protein-DNA complex disassembly	1000	18	0.018	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0032989	cellular anatomical entity morphogenesis	1000	5	0.005	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0033002	muscle cell proliferation	1000	6	0.006	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0033003	regulation of mast cell activation	1000	1	0.001	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0033013	tetrapyrrole metabolic process	1000	22	0.022	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0033014	tetrapyrrole biosynthetic process	1000	62	0.062	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0033015	tetrapyrrole catabolic process	1000	55	0.055	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0033032	regulation of myeloid cell apoptotic process	1000	9	0.009	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0033033	negative regulation of myeloid cell apoptotic process	1000	15	0.015	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0033044	regulation of chromosome organization	1000	2	0.002	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0033045	regulation of sister chromatid segregation	1000	7	0.007	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0033046	negative regulation of sister chromatid segregation	1000	9	0.009	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0033047	regulation of mitotic sister chromatid segregation	1000	3	0.003	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0033048	negative regulation of mitotic sister chromatid segregation	1000	9	0.009	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0033059	cellular pigmentation	1000	17	0.017	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0033077	T cell differentiation in thymus	1000	25	0.025	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0033081	regulation of T cell differentiation in thymus	1000	5	0.005	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0033108	mitochondrial respiratory chain complex assembly	1000	41	0.041	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0033119	negative regulation of RNA splicing	1000	43	0.043	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0033120	positive regulation of RNA splicing	1000	21	0.021	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0033121	regulation of purine nucleotide catabolic process	1000	15	0.015	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0033122	negative regulation of purine nucleotide catabolic process	1000	7	0.007	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0033123	positive regulation of purine nucleotide catabolic process	1000	12	0.012	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0033135	regulation of peptidyl-serine phosphorylation	1000	12	0.012	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0033138	positive regulation of peptidyl-serine phosphorylation	1000	6	0.006	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0033143	regulation of intracellular steroid hormone receptor signaling pathway	1000	4	0.004	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0033144	negative regulation of intracellular steroid hormone receptor signaling pathway	1000	18	0.018	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0033145	positive regulation of intracellular steroid hormone receptor signaling pathway	1000	19	0.019	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0033146	regulation of intracellular estrogen receptor signaling pathway	1000	3	0.003	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0033147	negative regulation of intracellular estrogen receptor signaling pathway	1000	40	0.04	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0033151	V(D)J recombination	1000	7	0.007	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0033152	immunoglobulin V(D)J recombination	1000	44	0.044	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0033157	regulation of intracellular protein transport	1000	3	0.003	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0033173	calcineurin-NFAT signaling cascade	1000	34	0.034	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0033189	response to vitamin A	1000	16	0.016	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0033194	response to hydroperoxide	1000	2	0.002	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0033198	response to ATP	1000	4	0.004	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0033209	tumor necrosis factor-mediated signaling pathway	1000	6	0.006	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0033233	regulation of protein sumoylation	1000	18	0.018	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0033235	positive regulation of protein sumoylation	1000	62	0.062	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0033238	regulation of amine metabolic process	1000	3	0.003	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0033260	nuclear DNA replication	1000	79	0.079	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0033262	regulation of nuclear cell cycle DNA replication	1000	34	0.034	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0033273	response to vitamin	1000	3	0.003	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0033275	actin-myosin filament sliding	1000	48	0.048	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0033280	response to vitamin D	1000	4	0.004	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0033314	mitotic DNA replication checkpoint signaling	1000	8	0.008	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0033344	cholesterol efflux	1000	31	0.031	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0033353	L-methionine cycle	1000	6	0.006	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0033363	secretory granule organization	1000	13	0.013	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0033500	carbohydrate homeostasis	1000	7	0.007	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0033539	fatty acid beta-oxidation using acyl-CoA dehydrogenase	1000	24	0.024	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0033540	fatty acid beta-oxidation using acyl-CoA oxidase	1000	20	0.02	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0033555	multicellular organismal response to stress	1000	9	0.009	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0033559	unsaturated fatty acid metabolic process	1000	7	0.007	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0033572	transferrin transport	1000	51	0.051	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0033574	response to testosterone	1000	3	0.003	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0033604	negative regulation of catecholamine secretion	1000	9	0.009	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0033605	positive regulation of catecholamine secretion	1000	0	0.0	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0033617	mitochondrial respiratory chain complex IV assembly	1000	0	0.0	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0033619	membrane protein proteolysis	1000	6	0.006	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0033622	integrin activation	1000	18	0.018	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0033623	regulation of integrin activation	1000	19	0.019	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0033625	positive regulation of integrin activation	1000	36	0.036	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0033627	cell adhesion mediated by integrin	1000	6	0.006	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0033628	regulation of cell adhesion mediated by integrin	1000	7	0.007	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0033629	negative regulation of cell adhesion mediated by integrin	1000	3	0.003	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0033630	positive regulation of cell adhesion mediated by integrin	1000	12	0.012	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0033631	cell-cell adhesion mediated by integrin	1000	8	0.008	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0033632	regulation of cell-cell adhesion mediated by integrin	1000	8	0.008	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0033673	negative regulation of kinase activity	1000	6	0.006	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0033674	positive regulation of kinase activity	1000	2	0.002	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0033688	regulation of osteoblast proliferation	1000	5	0.005	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0033700	phospholipid efflux	1000	38	0.038	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0033750	ribosome localization	1000	24	0.024	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0033762	response to glucagon	1000	8	0.008	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0033865	nucleoside bisphosphate metabolic process	1000	40	0.04	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0033875	ribonucleoside bisphosphate metabolic process	1000	40	0.04	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0033962	P-body assembly	1000	34	0.034	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0034032	purine nucleoside bisphosphate metabolic process	1000	40	0.04	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0034035	purine ribonucleoside bisphosphate metabolic process	1000	40	0.04	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0034058	endosomal vesicle fusion	1000	39	0.039	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0034063	cytoplasmic stress granule assembly	1000	52	0.052	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0034067	protein localization to Golgi apparatus	1000	48	0.048	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0034080	CENP-A containing chromatin assembly	1000	14	0.014	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0034085	establishment of sister chromatid cohesion	1000	40	0.04	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0034091	regulation of maintenance of sister chromatid cohesion	1000	37	0.037	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0034101	erythrocyte homeostasis	1000	7	0.007	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0034103	regulation of tissue remodeling	1000	1	0.001	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0034104	negative regulation of tissue remodeling	1000	5	0.005	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0034105	positive regulation of tissue remodeling	1000	0	0.0	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0034109	homotypic cell-cell adhesion	1000	24	0.024	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0034110	regulation of homotypic cell-cell adhesion	1000	1	0.001	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0034111	negative regulation of homotypic cell-cell adhesion	1000	1	0.001	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0034112	positive regulation of homotypic cell-cell adhesion	1000	11	0.011	CONDITIONAL_SUPPORTIVE_MD3_ONLY
MDV3	GO_BP	GO:0034113	heterotypic cell-cell adhesion	1000	15	0.015	CONDITIONAL_SUPPORTIVE_MD3_ONLY
