HGNC_id	approved_symbol	IUIS_flag	SFARI_R0_highconf_flag	SFARI_R1_highconf_flag	CoreSeed_flag	R0_group
HGNC:2148	CNGA1	0	0	0	0	Background
HGNC:12434	TXK	0	0	0	0	Background
HGNC:11719	TEC	0	0	0	0	Background
HGNC:29282	SLAIN2	0	0	0	0	Background
HGNC:22980	SLC10A4	0	0	0	0	Background
HGNC:20436	ZAR1	0	0	0	0	Background
HGNC:29127	FRYL	0	0	0	0	Background
HGNC:16074	OCIAD1	0	0	0	0	Background
HGNC:28685	OCIAD2	0	0	0	0	Background
HGNC:26133	CWH43	0	0	0	0	Background
HGNC:28998	DCUN1D4	0	0	0	0	Background
HGNC:34299	LRRC66	0	0	0	0	Background
HGNC:10806	SGCB	0	0	0	0	Background
HGNC:29579	SPATA18	0	0	0	0	Background
HGNC:20075	USP46	0	0	0	0	Background
HGNC:42970	ERVMER34-1	0	0	0	0	Background
HGNC:23804	RASL11B	0	0	0	0	Background
HGNC:30676	SCFD2	0	1	1	0	ASD_only
HGNC:19124	FIP1L1	0	0	0	0	Background
HGNC:6657	LNX1	0	0	0	0	Background
HGNC:1935	CHIC2	0	0	0	0	Background
HGNC:24959	GSX2	0	0	0	0	Background
HGNC:8803	PDGFRA	0	0	0	0	Background
HGNC:6342	KIT	0	0	0	0	Background
HGNC:6307	KDR	0	0	0	0	Background
HGNC:25812	SRD5A3	0	0	0	0	Background
HGNC:30760	TMEM165	0	0	0	0	Background
HGNC:2082	CLOCK	0	0	0	0	Background
HGNC:29524	PDCL2	0	0	0	0	Background
HGNC:7859	NMU	0	0	0	0	Background
HGNC:30380	EXOC1	0	0	0	0	Background
HGNC:29086	CEP135	0	1	1	0	ASD_only
HGNC:29219	CRACD	0	0	0	0	Background
HGNC:23993	AASDH	0	0	0	0	Background
HGNC:9238	PPAT	0	0	0	0	Background
HGNC:8587	PAICS	0	0	0	0	Background
HGNC:11303	SRP72	1	0	0	0	IEI_only
HGNC:23592	ARL9	0	0	0	0	Background
HGNC:43771	SPMAP2L	0	0	0	0	Background
HGNC:24961	HOPX	0	0	0	0	Background
HGNC:11245	SPINK2	0	0	0	0	Background
HGNC:9966	REST	0	0	0	0	Background
HGNC:28473	NOA1	0	0	0	0	Background
HGNC:9188	POLR2B	0	0	0	0	Background
HGNC:5476	IGFBP7	0	0	0	0	Background
HGNC:20974	ADGRL3	0	0	0	0	Background
HGNC:27365	TECRL	0	0	0	0	Background
HGNC:3389	EPHA5	0	0	0	0	Background
HGNC:1854	CENPC	0	0	0	0	Background
HGNC:24133	STAP1	0	0	0	0	Background
HGNC:25581	UBA6	0	0	0	0	Background
HGNC:4421	GNRHR	0	0	0	0	Background
HGNC:24059	TMPRSS11D	0	0	0	0	Background
HGNC:27954	TMPRSS11A	0	0	0	0	Background
HGNC:29994	TMPRSS11F	0	0	0	0	Background
HGNC:37262	TMPRSS11BNL	0	0	0	0	Background
HGNC:25398	TMPRSS11B	0	0	0	0	Background
HGNC:30626	YTHDC1	0	0	0	0	Background
HGNC:24465	TMPRSS11E	0	0	0	0	Background
HGNC:12547	UGT2B17	0	0	0	0	Background
HGNC:12546	UGT2B15	0	0	0	0	Background
HGNC:12544	UGT2B10	0	0	0	0	Background
HGNC:28528	UGT2A3	0	0	0	0	Background
HGNC:12554	UGT2B7	0	0	0	0	Background
HGNC:12545	UGT2B11	0	0	0	0	Background
HGNC:13479	UGT2B28	0	0	0	0	Background
HGNC:12553	UGT2B4	0	0	0	0	Background
HGNC:28183	UGT2A2	0	0	0	0	Background
HGNC:12542	UGT2A1	0	0	0	0	Background
HGNC:17845	SULT1B1	0	0	0	0	Background
HGNC:11377	SULT1E1	0	0	0	0	Background
HGNC:2445	CSN1S1	0	0	0	0	Background
HGNC:2447	CSN2	0	0	0	0	Background
HGNC:11369	STATH	0	0	0	0	Background
HGNC:5284	HTN3	0	0	0	0	Background
HGNC:5283	HTN1	0	0	0	0	Background
HGNC:33193	PRR27	0	0	0	0	Background
HGNC:26043	ODAM	0	0	0	0	Background
HGNC:19215	FDCSP	0	0	0	0	Background
HGNC:2446	CSN3	0	0	0	0	Background
HGNC:30710	CABS1	0	0	0	0	Background
HGNC:19216	SMR3A	0	0	0	0	Background
HGNC:17326	SMR3B	0	0	0	0	Background
HGNC:17279	OPRPN	0	0	0	0	Background
HGNC:7518	MUC7	0	0	0	0	Background
HGNC:33188	AMTN	0	0	0	0	Background
HGNC:452	AMBN	0	0	0	0	Background
HGNC:3344	ENAM	0	0	0	0	Background
HGNC:5713	JCHAIN	0	0	0	0	Background
HGNC:24477	UTP3	0	0	0	0	Background
HGNC:30285	RUFY3	0	0	0	0	Background
HGNC:4610	GRSF1	0	0	0	0	Background
HGNC:29801	MOB1B	0	0	0	0	Background
HGNC:2704	DCK	0	0	0	0	Background
HGNC:11030	SLC4A4	0	0	0	0	Background
HGNC:4187	GC	0	0	0	0	Background
HGNC:4525	NPFFR2	0	0	0	0	Background
HGNC:219	ADAMTS3	0	0	0	0	Background
HGNC:26801	COX18	0	0	0	0	Background
HGNC:23575	ANKRD17	0	1	1	0	ASD_only
HGNC:399	ALB	0	0	0	0	Background
HGNC:317	AFP	0	0	0	0	Background
HGNC:316	AFM	0	0	0	0	Background
HGNC:20796	RASSF6	0	0	0	0	Background
HGNC:6025	CXCL8	0	0	0	0	Background
HGNC:10643	CXCL6	0	0	0	0	Background
HGNC:8862	PF4V1	0	0	0	0	Background
HGNC:4602	CXCL1	0	0	0	0	Background
HGNC:8861	PF4	0	0	0	0	Background
HGNC:9240	PPBP	0	0	0	0	Background
HGNC:10642	CXCL5	0	0	0	0	Background
HGNC:4604	CXCL3	0	0	0	0	Background
HGNC:4603	CXCL2	0	0	0	0	Background
HGNC:31865	MTHFD2L	0	0	0	0	Background
HGNC:17470	EPGN	0	0	0	0	Background
HGNC:3443	EREG	0	0	0	0	Background
HGNC:651	AREG	0	0	0	0	Background
HGNC:1121	BTC	0	0	0	0	Background
HGNC:24536	PARM1	0	0	0	0	Background
HGNC:17479	RCHY1	0	0	0	0	Background
HGNC:23189	THAP6	0	0	0	0	Background
HGNC:26300	ODAPH	0	0	0	0	Background
HGNC:1782	CDKL2	0	0	0	0	Background
HGNC:30291	G3BP2	0	1	1	0	ASD_only
HGNC:30904	USO1	0	0	0	0	Background
HGNC:9244	PPEF2	0	0	0	0	Background
HGNC:736	NAAA	0	0	0	0	Background
HGNC:25537	SDAD1	0	0	0	0	Background
HGNC:7098	CXCL9	0	0	0	0	Background
HGNC:725	ART3	0	0	0	0	Background
HGNC:10637	CXCL10	0	0	0	0	Background
HGNC:10638	CXCL11	0	0	0	0	Background
HGNC:17359	NUP54	0	0	0	0	Background
HGNC:1665	SCARB2	0	0	0	0	Background
HGNC:34343	FAM47E	0	0	0	0	Background
HGNC:44667	FAM47E-STBD1	0	0	0	0	Background
HGNC:24854	STBD1	0	0	0	0	Background
HGNC:26374	CCDC158	0	0	0	0	Background
HGNC:30422	SHROOM3	0	0	0	0	Background
HGNC:32958	SOWAHB	0	0	0	0	Background
HGNC:25589	SEPTIN11	0	0	0	0	Background
HGNC:1595	CCNI	0	0	0	0	Background
HGNC:1593	CCNG2	0	0	0	0	Background
HGNC:10639	CXCL13	0	0	0	0	Background
HGNC:18042	CNOT6L	0	0	0	0	Background
HGNC:14275	MRPL1	0	0	0	0	Background
HGNC:19185	FRAS1	0	0	0	0	Background
HGNC:541	ANXA3	0	0	0	0	Background
HGNC:18041	BMP2K	0	0	0	0	Background
HGNC:30130	PAQR3	0	0	0	0	Background
HGNC:28125	NAA11	0	0	0	0	Background
HGNC:4291	GK2	0	0	0	0	Background
HGNC:21732	ANTXR2	0	0	0	0	Background
HGNC:13993	PRDM8	0	0	0	0	Background
HGNC:3683	FGF5	0	0	0	0	Background
HGNC:28554	CFAP299	0	0	0	0	Background
HGNC:1070	BMP3	0	0	0	0	Background
HGNC:9416	PRKG2	0	0	0	0	Background
HGNC:24881	RASGEF1B	0	0	0	0	Background
HGNC:5036	HNRNPD	0	1	1	0	ASD_only
HGNC:5037	HNRNPDL	0	0	0	0	Background
HGNC:24599	ENOPH1	0	0	0	0	Background
HGNC:37263	TMEM150C	0	0	0	0	Background
HGNC:21088	SCD5	0	0	0	0	Background
HGNC:17052	SEC31A	0	0	0	0	Background
HGNC:23192	THAP9	0	0	0	0	Background
HGNC:25397	LIN54	0	0	0	0	Background
HGNC:16702	COPS4	0	0	0	0	Background
HGNC:19254	PLAC8	0	0	0	0	Background
HGNC:25223	COQ2	0	0	0	0	Background
HGNC:5164	HPSE	0	0	0	0	Background
HGNC:18536	HELQ	0	0	0	0	Background
HGNC:16633	MRPS18C	0	0	0	0	Background
HGNC:25829	ABRAXAS1	0	0	0	0	Background
HGNC:28157	GPAT3	0	0	0	0	Background
HGNC:7839	NKX6-1	0	0	0	0	Background
HGNC:1800	CDS1	0	0	0	0	Background
HGNC:20751	WDFY3	0	1	1	0	ASD_only
HGNC:25361	ARHGAP24	0	0	0	0	Background
HGNC:6872	MAPK10	0	0	0	0	Background
HGNC:9646	PTPN13	0	0	0	0	Background
HGNC:30603	SLC10A6	0	0	0	0	Background
HGNC:28386	C4orf36	0	0	0	0	Background
HGNC:7135	AFF1	0	0	0	0	Background
HGNC:18644	KLHL8	0	0	0	0	Background
HGNC:18685	HSD17B13	0	0	0	0	Background
HGNC:22960	HSD17B11	0	0	0	0	Background
HGNC:8056	NUDT9	0	0	0	0	Background
HGNC:11220	SPARCL1	0	1	1	0	ASD_only
HGNC:3054	DSPP	0	0	0	0	Background
HGNC:2932	DMP1	0	0	0	0	Background
HGNC:5341	IBSP	0	0	0	0	Background
HGNC:13361	MEPE	0	0	0	0	Background
HGNC:11255	SPP1	0	0	0	0	Background
HGNC:9009	PKD2	0	0	0	0	Background
HGNC:74	ABCG2	0	0	0	0	Background
HGNC:25415	PPM1K	0	0	0	0	Background
HGNC:26072	HERC6	0	0	0	0	Background
HGNC:24368	HERC5	0	0	0	0	Background
HGNC:44317	PYURF	0	0	0	0	Background
HGNC:4876	HERC3	0	0	0	0	Background
HGNC:28213	PIGY	0	0	0	0	Background
HGNC:19968	NAP1L5	0	0	0	0	Background
HGNC:19367	FAM13A	0	0	0	0	Background
HGNC:18333	TIGD2	0	0	0	0	Background
HGNC:27733	GPRIN3	0	0	0	0	Background
HGNC:11138	SNCA	0	0	0	0	Background
HGNC:7178	MMRN1	0	0	0	0	Background
HGNC:29349	CCSER1	0	1	1	0	ASD_only
HGNC:58853	CCSER1-AS1	0	0	0	0	Background
HGNC:58854	GRID2-AS1	0	0	0	0	Background
HGNC:4576	GRID2	0	1	1	0	ASD_only
HGNC:797	ATOH1	0	0	0	0	Background
HGNC:18398	SMARCAD1	0	0	0	0	Background
HGNC:17890	HPGDS	0	0	0	0	Background
HGNC:17468	PDLIM5	0	0	0	0	Background
HGNC:1077	BMPR1B	0	0	0	0	Background
HGNC:12569	UNC5C	0	0	0	0	Background
HGNC:8807	PDHA2	0	0	0	0	Background
HGNC:28712	STPG2	0	0	0	0	Background
HGNC:9859	RAP1GDS1	0	0	0	0	Background
HGNC:17753	TSPAN5	0	0	0	0	Background
HGNC:3287	EIF4E	0	1	1	0	ASD_only
HGNC:15789	METAP1	0	0	0	0	Background
HGNC:253	ADH5	0	0	0	0	Background
HGNC:252	ADH4	0	0	0	0	Background
HGNC:255	ADH6	0	0	0	0	Background
HGNC:249	ADH1A	0	0	0	0	Background
HGNC:250	ADH1B	0	0	0	0	Background
HGNC:256	ADH7	0	0	0	0	Background
HGNC:25274	C4orf17	0	0	0	0	Background
HGNC:28403	TRMT10A	0	0	0	0	Background
HGNC:7467	MTTP	0	0	0	0	Background
HGNC:27741	C4orf54	0	0	0	0	Background
HGNC:16500	DAPP1	0	1	1	0	ASD_only
HGNC:15606	LAMTOR3	0	0	0	0	Background
HGNC:25881	DNAJB14	0	0	0	0	Background
HGNC:4741	H2AZ1	0	0	0	0	Background
HGNC:30555	DDIT4L	0	0	0	0	Background
HGNC:16041	EMCN	0	0	0	0	Background
HGNC:9314	PPP3CA	0	0	0	0	Background
HGNC:58118	PPP3CA-DT	0	0	0	0	Background
HGNC:18233	BANK1	0	0	0	0	Background
HGNC:20862	SLC39A8	0	0	0	0	Background
HGNC:7794	NFKB1	1	0	0	0	IEI_only
HGNC:6831	MANBA	0	0	0	0	Background
HGNC:12476	UBE2D3	0	0	0	0	Background
HGNC:24212	CISD2	0	0	0	0	Background
HGNC:24244	SLC9B1	0	0	0	0	Background
HGNC:25143	SLC9B2	0	0	0	0	Background
HGNC:32389	BDH2	0	0	0	0	Background
HGNC:1856	CENPE	0	0	0	0	Background
HGNC:11528	TACR3	0	0	0	0	Background
HGNC:24593	CXXC4	0	0	0	0	Background
HGNC:25941	TET2	1	1	1	1	Overlap_raw
HGNC:28883	PPA2	0	0	0	0	Background
HGNC:25968	ARHGEF38	0	0	0	0	Background
HGNC:25067	INTS12	0	0	0	0	Background
HGNC:25806	GSTCD	0	0	0	0	Background
HGNC:27405	NPNT	0	0	0	0	Background
HGNC:28261	TBCK	0	1	1	0	ASD_only
HGNC:10648	AIMP1	0	0	0	0	Background
HGNC:2892	DKK2	0	0	0	0	Background
HGNC:8603	PAPSS1	0	0	0	0	Background
HGNC:28395	SGMS2	0	0	0	0	Background
HGNC:20582	CYP2U1	0	0	0	0	Background
HGNC:4799	HADH	0	0	0	0	Background
HGNC:6551	LEF1	0	0	0	0	Background
HGNC:10340	RPL34	0	0	0	0	Background
HGNC:24448	OSTC	0	0	0	0	Background
HGNC:14404	ETNPPL	0	0	0	0	Background
HGNC:18603	COL25A1	0	0	0	0	Background
HGNC:10704	SEC24B	0	0	0	0	Background
HGNC:26076	MCUB	0	0	0	0	Background
HGNC:1507	CASP6	0	0	0	0	Background
HGNC:18554	PLA2G12A	0	0	0	0	Background
HGNC:5394	CFI	1	0	0	0	IEI_only
HGNC:14264	GAR1	0	0	0	0	Background
HGNC:10450	RRH	0	0	0	0	Background
HGNC:24783	LRIT3	0	0	0	0	Background
HGNC:3229	EGF	0	0	0	0	Background
HGNC:15829	ELOVL6	0	0	0	0	Background
HGNC:3355	ENPEP	0	0	0	0	Background
HGNC:9005	PITX2	0	0	0	0	Background
HGNC:26813	FAM241A	0	0	0	0	Background
HGNC:28808	AP1AR	0	0	0	0	Background
HGNC:19075	TIFA	0	0	0	0	Background
HGNC:20917	ALPK1	1	0	0	0	IEI_only
HGNC:13805	NEUROG2	0	0	0	0	Background
HGNC:25654	ZGRF1	0	0	0	0	Background
HGNC:24912	LARP7	0	0	0	0	Background
HGNC:493	ANK2	0	1	1	0	ASD_only
HGNC:1462	CAMK2D	0	0	0	0	Background
HGNC:26286	ARSJ	0	0	0	0	Background
HGNC:12555	UGT8	0	0	0	0	Background
HGNC:20779	NDST4	0	0	0	0	Background
HGNC:37170	MTRNR2L13	0	0	0	0	Background
HGNC:28371	TRAM1L1	0	0	0	0	Background
HGNC:7682	NDST3	0	0	0	0	Background
HGNC:9477	PRSS12	0	0	0	0	Background
HGNC:29330	METTL14	0	0	0	0	Background
HGNC:10706	SEC24D	0	0	0	0	Background
HGNC:17732	SYNPO2	0	0	0	0	Background
HGNC:1330	MYOZ2	0	0	0	0	Background
HGNC:29710	MRPL42P1	0	0	0	0	Background
HGNC:29255	USP53	0	0	0	0	Background
HGNC:19225	ARLN	0	0	0	0	Background
HGNC:3556	FABP2	0	0	0	0	Background
HGNC:8784	PDE5A	0	0	0	0	Background
HGNC:6763	MAD2L1	0	0	0	0	Background
HGNC:9349	PRDM5	0	0	0	0	Background
HGNC:26256	NDNF	0	0	0	0	Background
HGNC:19315	TNIP3	0	0	0	0	Background
HGNC:15565	QRFPR	0	0	0	0	Background
HGNC:543	ANXA5	0	0	0	0	Background
HGNC:55077	SMIM43	0	0	0	0	Background
HGNC:9137	EXOSC9	0	0	0	0	Background
HGNC:1578	CCNA2	0	0	0	0	Background
HGNC:18758	BBS7	0	0	0	0	Background
HGNC:12335	TRPC3	0	0	0	0	Background
HGNC:26953	BLTP1	0	0	0	0	Background
HGNC:30713	ADAD1	0	0	0	0	Background
HGNC:6001	IL2	0	0	0	0	Background
HGNC:6005	IL21	1	0	0	0	IEI_only
HGNC:26648	BBS12	0	0	0	0	Background
HGNC:3676	FGF2	0	0	0	0	Background
HGNC:8053	NUDT6	0	0	0	0	Background
HGNC:18119	AFG2A	0	0	0	0	Background
HGNC:11269	SPRY1	0	0	0	0	Background
HGNC:29223	ANKRD50	0	0	0	0	Background
HGNC:23109	FAT4	1	0	0	0	IEI_only
HGNC:29239	INTU	0	0	0	0	Background
HGNC:25319	SLC25A31	0	0	0	0	Background
HGNC:17041	HSPA4L	0	0	0	0	Background
HGNC:11397	PLK4	0	0	0	0	Background
HGNC:28486	MFSD8	0	0	0	0	Background
HGNC:26111	ABHD18	0	0	0	0	Background
HGNC:24704	LARP1B	0	0	0	0	Background
HGNC:16089	PGRMC2	0	0	0	0	Background
HGNC:30027	JADE1	0	0	0	0	Background
HGNC:26406	SCLT1	0	0	0	0	Background
HGNC:27025	C4orf33	0	0	0	0	Background
HGNC:13404	PCDH10	0	1	1	0	ASD_only
HGNC:31955	PABPC4L	0	0	0	0	Background
HGNC:14268	PCDH18	0	0	0	0	Background
HGNC:11059	SLC7A11	0	0	0	0	Background
HGNC:14254	NOCT	0	0	0	0	Background
HGNC:3317	ELF2	0	0	0	0	Background
HGNC:29969	MGARP	0	0	0	0	Background
HGNC:7705	NDUFC1	0	0	0	0	Background
HGNC:30782	NAA15	0	1	1	0	ASD_only
HGNC:16075	RAB33B	0	0	0	0	Background
HGNC:30412	SETD7	0	0	0	0	Background
HGNC:7063	MGST2	0	0	0	0	Background
HGNC:16272	MAML3	0	0	0	0	Background
HGNC:20335	SCOC	0	0	0	0	Background
HGNC:2060	CLGN	0	0	0	0	Background
HGNC:43619	MGAT4D	0	0	0	0	Background
HGNC:28111	ELMOD2	0	0	0	0	Background
HGNC:12517	UCP1	0	0	0	0	Background
HGNC:21710	TBC1D9	0	0	0	0	Background
HGNC:23138	RNF150	0	0	0	0	Background
HGNC:15462	NOAZFP	0	0	0	0	Background
HGNC:5977	IL15	0	0	0	0	Background
HGNC:6075	INPP4B	0	0	0	0	Background
HGNC:20067	USP38	0	0	0	0	Background
HGNC:4066	GAB1	0	0	0	0	Background
HGNC:11101	SMARCA5	0	0	0	0	Background
HGNC:25172	FREM3	0	0	0	0	Background
HGNC:4705	GYPE	0	0	0	0	Background
HGNC:4703	GYPB	0	0	0	0	Background
HGNC:4702	GYPA	0	0	0	0	Background
HGNC:14866	HHIP	0	0	0	0	Background
HGNC:24077	ANAPC10	0	0	0	0	Background
HGNC:69	ABCE1	0	1	1	0	ASD_only
HGNC:24949	OTUD4	0	0	0	0	Background
HGNC:6767	SMAD1	0	0	0	0	Background
HGNC:18871	MMAA	0	0	0	0	Background
HGNC:37264	C4orf51	0	0	0	0	Background
HGNC:27193	ZNF827	0	1	1	0	ASD_only
HGNC:17017	LSM6	0	0	0	0	Background
HGNC:53638	REELD1	0	0	0	0	Background
HGNC:23088	SLC10A7	0	0	0	0	Background
HGNC:9219	POU4F2	0	0	0	0	Background
HGNC:29936	TTC29	0	0	0	0	Background
HGNC:3179	EDNRA	0	0	0	0	Background
HGNC:25587	TMEM184C	0	0	0	0	Background
HGNC:25099	PRMT9	0	0	1	0	Background
HGNC:26099	ARHGAP10	0	0	0	0	Background
HGNC:7979	NR3C2	0	1	1	0	ASD_only
HGNC:19002	DCLK2	0	0	0	0	Background
HGNC:1742	LRBA	1	1	1	1	Overlap_raw
HGNC:6758	MAB21L2	0	0	0	0	Background
HGNC:10421	RPS3A	0	0	0	0	Background
HGNC:30418	SH3D19	0	0	0	0	Background
HGNC:24635	PRSS48	0	0	0	0	Background
HGNC:34237	FHIP1A	0	0	0	0	Background
HGNC:8849	GATB	0	0	0	0	Background
HGNC:16712	FBXW7	0	0	0	0	Background
HGNC:26489	TMEM154	0	0	0	0	Background
HGNC:18335	TIGD4	0	0	0	0	Background
HGNC:21496	ARFIP1	0	0	0	0	Background
HGNC:29363	FHDC1	0	0	0	0	Background
HGNC:15974	TRIM2	0	0	0	0	Background
HGNC:24839	MND1	0	0	0	0	Background
HGNC:29146	TMEM131L	0	0	0	0	Background
HGNC:11848	TLR2	0	0	0	0	Background
HGNC:27735	RNF175	0	0	0	0	Background
HGNC:10777	SFRP2	0	0	0	0	Background
HGNC:23111	DCHS2	0	0	0	0	Background
HGNC:9089	PLRG1	0	0	0	0	Background
HGNC:3662	FGB	0	0	0	0	Background
HGNC:3661	FGA	0	1	1	0	ASD_only
HGNC:3694	FGG	0	0	0	0	Background
HGNC:6685	LRAT	0	0	0	0	Background
HGNC:28401	RBM46	0	0	0	0	Background
HGNC:7957	NPY2R	0	0	0	0	Background
HGNC:26118	MAP9	0	0	0	0	Background
HGNC:4685	GUCY1A1	0	0	0	0	Background
HGNC:4687	GUCY1B1	0	0	0	0	Background
HGNC:17537	ASIC5	0	0	0	0	Background
HGNC:11708	TDO2	0	1	1	0	ASD_only
HGNC:2542	CTSO	0	0	0	0	Background
HGNC:53187	LINC02272	0	0	0	0	Background
HGNC:8801	PDGFC	0	0	0	0	Background
HGNC:4329	GLRB	0	0	0	0	Background
HGNC:4572	GRIA2	0	1	1	0	ASD_only
HGNC:25312	GASK1B	0	0	0	0	Background
HGNC:25633	TMEM144	0	0	0	0	Background
HGNC:19718	RXFP1	0	0	0	0	Background
HGNC:27320	C4orf46	0	0	0	0	Background
HGNC:3483	ETFDH	0	0	0	0	Background
HGNC:9257	PPID	0	0	0	0	Background
HGNC:29280	FNIP2	0	0	0	0	Background
HGNC:26342	SPMIP2	0	0	0	0	Background
HGNC:16854	RAPGEF2	0	0	0	0	Background
HGNC:21386	FSTL5	0	0	0	0	Background
HGNC:25126	NAF1	0	0	0	0	Background
HGNC:7956	NPY1R	0	0	0	0	Background
HGNC:7958	NPY5R	0	0	0	0	Background
HGNC:25313	TKTL2	0	0	0	0	Background
HGNC:25638	TMA16	0	0	0	0	Background
HGNC:26077	MARCHF1	0	0	0	0	Background
HGNC:24339	TRIM61	0	0	0	0	Background
HGNC:26466	FAM218A	0	0	0	0	Background
HGNC:21162	TRIM60	0	0	0	0	Background
HGNC:26775	TMEM192	0	0	0	0	Background
HGNC:6353	KLHL2	0	0	0	0	Background
HGNC:10545	MSMO1	0	0	0	0	Background
HGNC:2303	CPE	0	0	0	0	Background
HGNC:11843	TLL1	0	0	0	0	Background
HGNC:13565	SPOCK3	0	0	0	0	Background
HGNC:534	ANXA10	0	0	0	0	Background
HGNC:25942	DDX60	0	0	0	0	Background
HGNC:26429	DDX60L	0	0	0	0	Background
HGNC:17068	PALLD	0	0	0	0	Background
HGNC:25891	CBR4	0	0	0	0	Background
HGNC:17650	SH3RF1	0	0	0	0	Background
HGNC:7744	NEK1	0	0	0	0	Background
HGNC:2021	CLCN3	0	0	0	0	Background
HGNC:26051	HPF1	0	0	0	0	Background
HGNC:29083	MFAP3L	0	0	0	0	Background
HGNC:17929	AADAT	0	0	0	0	Background
HGNC:33844	GALNTL6	0	0	0	0	Background
HGNC:4129	GALNT7	0	0	0	0	Background
HGNC:5000	HMGB2	0	0	0	0	Background
HGNC:10532	SAP30	0	0	0	0	Background
HGNC:17036	SCRG1	0	0	0	0	Background
HGNC:4808	HAND2	0	0	0	0	Background
HGNC:13587	FBXO8	0	0	0	0	Background
HGNC:29356	CEP44	0	0	0	0	Background
HGNC:5154	HPGD	0	0	0	0	Background
HGNC:4328	GLRA3	0	0	0	0	Background
HGNC:207	ADAM29	0	0	0	0	Background
HGNC:4460	GPM6A	0	0	0	0	Background
HGNC:16661	WDR17	0	0	0	0	Background
HGNC:17333	SPATA4	0	0	0	0	Background
HGNC:17180	ASB5	0	0	0	0	Background
HGNC:26212	SPCS3	0	0	0	0	Background
HGNC:12682	VEGFC	0	0	0	0	Background
HGNC:24573	NEIL3	0	0	0	0	Background
HGNC:318	AGA	0	0	0	0	Background
HGNC:27731	LINC01098	0	0	0	0	Background
HGNC:29944	TENM3	0	0	0	0	Background
HGNC:2710	DCTD	0	0	0	0	Background
HGNC:24148	WWC2	0	0	0	0	Background
HGNC:2044	CLDN22	0	0	0	0	Background
HGNC:37200	CLDN24	0	0	0	0	Background
HGNC:24325	CDKN2AIP	0	0	0	0	Background
HGNC:6063	ING2	0	0	0	0	Background
HGNC:23750	RWDD4	0	0	0	0	Background
HGNC:25751	TRAPPC11	0	0	0	0	Background
HGNC:25450	STOX2	0	0	0	0	Background
HGNC:23409	ENPP6	0	0	0	0	Background
HGNC:6117	IRF2	0	0	0	0	Background
HGNC:1504	CASP3	0	0	0	0	Background
HGNC:26575	PRIMPOL	0	0	0	0	Background
HGNC:21348	CENPU	0	0	0	0	Background
HGNC:3569	ACSL1	0	0	0	0	Background
HGNC:33783	HELT	0	0	0	0	Background
HGNC:10990	SLC25A4	0	0	0	0	Background
HGNC:29276	CFAP97	0	0	0	0	Background
HGNC:21883	SNX25	0	0	0	0	Background
HGNC:25434	LRP2BP	0	0	0	0	Background
HGNC:29593	ANKRD37	0	0	0	0	Background
HGNC:25640	UFSP2	0	0	0	0	Background
HGNC:34346	CFAP96	0	0	0	0	Background
HGNC:28504	CCDC110	0	0	0	0	Background
HGNC:58917	CCDC110-AS1	0	0	0	0	Background
HGNC:20767	PDLIM3	0	0	0	0	Background
HGNC:24098	SORBS2	0	0	0	0	Background
HGNC:11849	TLR3	1	0	0	0	IEI_only
HGNC:24527	FAM149A	0	0	0	0	Background
HGNC:23198	CYP4V2	0	0	0	0	Background
HGNC:6371	KLKB1	0	0	0	0	Background
HGNC:3529	F11	0	0	0	0	Background
HGNC:7463	MTNR1A	0	0	0	0	Background
HGNC:3595	FAT1	0	1	1	0	ASD_only
HGNC:30949	ZFP42	0	0	0	0	Background
HGNC:26378	TRIML2	0	0	0	0	Background
HGNC:26698	TRIML1	0	0	0	0	Background
HGNC:3954	FRG1	0	1	1	0	ASD_only
HGNC:19136	FRG2	0	0	0	0	Background
HGNC:37266	DUX4L7	0	0	0	0	Background
HGNC:37265	DUX4L6	0	0	0	0	Background
HGNC:38689	DUX4L5	0	0	0	0	Background
HGNC:38686	DUX4L4	0	0	0	0	Background
HGNC:50800	DUX4	0	0	0	0	Background
HGNC:38688	DUX4L3	0	0	0	0	Background
HGNC:37267	DUX4L2	0	0	0	0	Background
HGNC:29399	PLEKHG4B	0	0	0	0	Background
HGNC:37268	LRRC14B	0	0	0	0	Background
HGNC:30520	CCDC127	0	0	0	0	Background
HGNC:10680	SDHA	0	0	0	0	Background
HGNC:8765	PDCD6	0	0	0	0	Background
HGNC:346	AHRR	0	0	0	0	Background
HGNC:25175	EXOC3-AS1	0	0	0	0	Background
HGNC:30378	EXOC3	0	1	1	0	ASD_only
HGNC:24524	SLC9A3-OT1	0	0	0	0	Background
HGNC:11073	SLC9A3	0	0	0	0	Background
HGNC:25547	CEP72	0	0	0	0	Background
HGNC:24164	TPPP	0	0	0	0	Background
HGNC:19158	ZDHHC11	0	0	0	0	Background
HGNC:32962	ZDHHC11B	0	0	0	0	Background
HGNC:25818	BRD9	0	0	0	0	Background
HGNC:12307	TRIP13	0	0	0	0	Background
HGNC:17046	NKD2	0	0	0	0	Background
HGNC:10915	SLC12A7	0	0	0	0	Background
HGNC:27960	SLC6A19	0	0	0	0	Background
HGNC:26441	SLC6A18	0	0	0	0	Background
HGNC:11730	TERT	1	0	0	0	IEI_only
HGNC:24308	CLPTM1L	0	0	0	0	Background
HGNC:11049	SLC6A3	0	1	1	0	ASD_only
HGNC:25718	LPCAT1	0	0	0	0	Background
HGNC:14490	MRPL36	0	0	0	0	Background
